propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,snapshotDate,formerPrice,priceChange,isPriceLowered,hasParkingSpace,isParkingSpaceIncludedInPrice,parkingSpacePrice,totalPrice,distanceToCityCenter,distanceToNearestMall,nearestMallName,distanceToNearestTrain,nearestTrainName,distanceToNearestFair,nearestFairName,distanceToNearestPark,nearestParkName,distanceToNearestMarket,nearestMarketName,distanceToNearestMetro,nearestMetroName,distanceToNearestViewpoint,nearestViewpointName,distanceToNearestPlayground,nearestPlaygroundName,distanceToNearestBus,nearestBusName,distanceToNearestTram,nearestTramName
33901767,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/a7/00/271276873.webp,001-1010AA,25,,1300.0,flat,rent,72.0,2,1,Santa Clara,Lisboa,Santa Clara,,pt,38.7763193,-9.1576693,False,https://www.idealista.pt/imovel/33901767/,,"Para arrendamento. Apartamento T2, com garagem/estacionamento, totalmente mobilado e equipado, situado na freguesia Sta. Clara, Lisboa, com 2 elevadores que têm acesso à cave, portaria, com uma boa exposição solar, e pronto a habitar. O imóvel tem um área útil de 71 m2, com uma boa qualidade de acabamentos, classe energética C, janelas com vidros duplos, oscilo batentes e com estores eléctricos, iluminação eficiente LED para menores gastos de electricidade. Conduta de lixo, porta blindada, e roupeiros grandes, nos quartos e na entrada/corredor, todos embutidos. A cozinha está totalmente equipada. A sua localização encontra-se a 5 min. da estação do Metro e outro tipo de transportes (CARRIS e outros), e está junto ao eixo Norte-Sul.  Também a proximidade de todo o tipo de comércio (escolas, bancos, supermercados, praça do Lumiar, farmácia, e outro tipo de comércio), fazem com que este apartamento seja muito interessante. INFO: Licença de utilização nº 495 -15/09/1999. Habitação T2 Área útil: 71,04.",False,good,False,True,18.055555555555557,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-01-15,1300.0,0.0,False,True,True,0.0,1300.0,10182.691125468627,667.2324087204343,Centro Comercial do Lumiar,4658.735857810889,Entrecampos,2223.8451105552476,Feira das Galinheiras,703.0966349253689,Jardim da Quinta de Santa Clara ,3509.0126598313386,Mercado Alvalade Norte,469.3588830820846,Lumiar,4425.038098911892,"Miradouro do Parque da Bela Vista
Miradouro do Parque da Bela Vista",535.7483526762296,Parque Infantil Rua Prof. Manuel Valadares,174.60572239345706,Azinhaga da Cidade,7015.3844660477625,Campolide (Avenida Conselheiro Fernando Sousa)
33901751,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/39/63/32/271273432.webp,KWPT-010168,19,,1650.0,flat,rent,60.0,2,1,Centro,Lisboa,Campolide,Centro,pt,38.726787,-9.163474,False,https://www.idealista.pt/imovel/33901751/,,"Apartamento T2 para Arrendamento em Campolide – Totalmente Renovado e com Excelente Luz Natural Apresentamos este incrível apartamento T2, situado em Campolide, uma localização central e estratégica de Lisboa. Totalmente renovado, este imóvel combina modernidade, conforto e luminosidade, ideal para quem procura qualidade de vida no coração da cidade. Características Principais Renovação Total: Remodelação completa com acabamentos contemporâneos e de alta qualidade. Luz Natural Abundante: Excelente exposição solar que proporciona ambientes claros e acolhedores ao longo do dia. Cozinha Moderna e Equipada: Inclui eletrodomésticos novos e design funcional. Dois Quartos Confortáveis: Quartos bem dimensionados e luminosos, perfeitos para casal, família pequena ou home office. Casa de Banho Elegante: Com acabamentos modernos e espaço otimizado. Localização de Excelência Centralidade: A poucos minutos do Marquês de Pombal, Amoreiras e com acesso rápido à A5 e Eixo Norte-Sul. Proximidade de Serviços: Supermercados, farmácias, escolas, restaurantes e transportes públicos a poucos passos de distância. Espaços de Lazer: Próximo do Parque Eduardo VII, das Amoreiras e outros pontos de interesse, oferecendo acesso a espaços verdes e áreas comerciais de referência. Este apartamento é ideal para quem valoriza a centralidade, luz natural e o conforto de um imóvel renovado. Agende já a sua visita e descubra o seu próximo lar em Campolide!  Partilhamos a nossa comissão com todas as agências imobiliárias com licença AMI válida (50/50). Licença de utilização: 430.",True,good,False,False,27.5,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-01-15,1650.0,0.0,False,False,False,0.0,1650.0,4193.641123268293,531.4550076623855,Amoreiras Shopping Center,932.5175160140146,Campolide,2123.1483835464082,Feira Biológica do Príncipe Real,321.88452365133935,Jardim do Aqueduto das Águas Livres ,1551.4311180442412,Mercado Campo de Ourique,1360.6674669052081,Rato,1123.365034780274,Miradouro do Parque Eduardo VII,160.26971153395553,Parque Infantil Rua de Campolide,178.92896763661994,Calçada dos Mestres,155.61038382495107,Campolide
32684066,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/c8/54/216008159.webp,JC14_T0_3.2,14,3,1600.0,studio,rent,48.0,0,1,"avenida Joao Crisostomo, 14",Lisboa,Avenidas Novas,Campo Pequeno,pt,38.73642,-9.1443651,True,https://www.idealista.pt/imovel/32684066/,,"Apartamento com 1 quarto e varanda, com lugar de garagem e mobilado no coração das Avenidas Novas. O Empreendimento está inserido num novo Prédio localizado numa das principais artérias de Lisboa. Na Praça do Saldanha existem diversas sedes de empresas reconhecidas mundialmente. Com excelentes acessos, hotéis luxuosos, restaurantes requintados, lojas de alta costura, modernos centros comerciais e a vital estação de metro da Capital a dois passos e todo o tipo de serviços realizáveis a poucos passos. Esta é uma zona ideal para viver, ter uma excelente qualidade de vida e ainda dispõe de Garagem. O apartamento encontra-se mobilado. Com excelentes acessos, hotéis luxuosos, restaurantes requintados, lojas de alta costura, modernos centros comerciais e a vital estação de metro da Capital a dois passos.  Esta é uma zona ideal para viver em Lisboa.",False,good,False,True,33.333333333333336,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'T0 na avenida Joao Crisostomo, 14'}",True,False,False,False,False,False,,False,2025-01-15,1600.0,0.0,False,True,True,0.0,1600.0,4298.259157544509,323.32124221790707,Centro Comercial Coopbancários,1248.0095352491649,Entrecampos,959.8822832692026,Feira São João de Deus,234.90615364273145,Jardim Gomes de Amorim - Casa da Moeda,596.2582939693244,Mercado Arco do Cego,206.0094915459619,Saldanha,1419.9948984142973,Miradouro do Parque Eduardo VII,215.95087074566413,Parque Infantil do Jardim Gomes Amorim,264.29973858048925,Arco do Cego - Avenida Miguel Bombarda,2186.8422211101215,Rua Maria
33901673,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e2/1b/db/271272917.webp,ZMPT573161,10,1,1500.0,flat,rent,80.0,2,1,rua Pedro Nunes,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.733089,-9.1466983,False,https://www.idealista.pt/imovel/33901673/,,"Identificação do imóvel: ZMPT573161 Excelente localização deste T2 totalmente remodelado nas avenidas novas, a 5 minutos a pé do Saldanha com diversas estações de Metro em redor, como Picoas, Saldanha ou mesmo São Sebastião e diversos autocarros em redor. A outros 5 minutos do El corte Inglês e mesmo nas imediações diversos restaurantes e todo o tipo de serviços. Parque Eduardo Sétimo a menos de 10 minutos a pé onde pode usufruir de um pouco de espaço verde muito perto de sua casa. Neste apartamento para realizar a sua compras basta somente vir á rua pois no próprio prédio existe uma loja da cadeia Auschan. Apartamento com muita luz com cozinha nova totalmente equipada em open space para a sala, e dois quartos, conta também com um terraço. Pequena varanda fechada junto á cozinha, o apartamento conta com ar condicionado e cilindro de aquecimento de água. Venha visitar, viver no centro de Lisboa é viver no centro de uma grande Cidade. Licença de utilização nº 517 de 31/07/1965 Área Útil: 69m2 3 razões para trabalhar com a Zome: +acompanhamento, com uma preparação e experiência única no mercado imobiliário, os consultores Zome põem toda a sua dedicação em dar-lhe o melhor acompanhamento, orientando-o com a máxima confiança, na direção certa das suas necessidades e ambições. Daqui para a frente, vamos criar uma relação próxima e escutar com atenção as suas expectativas, porque a nossa prioridade é a sua felicidade! Porque é importante que sinta que está acompanhado, e que estamos consigo sempre. + simples Os consultores Zome têm uma formação única no mercado, ancorada na partilha de experiência prática entre profissionais e fortalecida pelo conhecimento de neurociência aplicada que lhes permite simplificar e tornar mais eficaz a sua experiência imobiliária. Deixe para trás os pesadelos burocráticos porque na Zome encontra o apoio total de uma equipa experiente e multidisciplinar que lhe dá suporte prático em todos os aspetos fundamentais, para que a sua experiência imobiliária supere as expectativas. + feliz O nosso maior valor é entregar-lhe felicidade! Liberte-se de preocupações e ganhe o tempo de qualidade que necessita para se dedicar ao que lhe faz mais feliz. Agimos diariamente para trazer mais valor à sua vida com o aconselhamento fiável de que precisa para, juntos, conseguirmos atingir os melhores resultados. Com a Zome nunca vai estar perdido ou desacompanhado e encontrará algo que não tem preço: sua máxima tranquilidade! É assim que se vai sentir ao longo de toda a experiência: Tranquilo, seguro, confortável e... FELIZ! Notas: 1. Caso seja um consultor imobiliário, este imóvel está disponível para partilha de negócio. Não hesite em apresentar aos seus clientes compradores e fale connosco para agendar a sua visita. 2. Para maior facilidade na identificação deste imóvel, por favor, refira o respetivo ID ZMPT.",False,good,False,True,18.75,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na rua Pedro Nunes'}",False,False,False,False,False,False,,False,2025-01-15,1500.0,0.0,False,False,False,0.0,1500.0,3912.0090810861884,111.52248302852483,Dolce Vita Monumental,1633.9464599906958,Entrecampos,1459.400342616672,Feira de Artesanato Português,510.8205242817198,Jardim Henrique Lopes de Mendonça,1137.8017036052768,Mercado Arco do Cego,335.76196990099123,Saldanha,949.9366189953948,Miradouro do Parque Eduardo VII,757.5979927719408,Parque Infantil do Jardim Gomes Amorim,220.39790269208802,Saldanha,1849.4437158800931,Campolide (Avenida Conselheiro Fernando Sousa)
33837930,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/11/45/267626987.webp,I/1094,13,,850.0,flat,rent,35.0,1,1,Santa Catarina,Lisboa,Misericórdia,Santa Catarina,pt,38.7088917,-9.1512528,False,https://www.idealista.pt/imovel/33837930/,,"Apartamento T-1, situado em Santa Catarina, na Rua de Marcos Marreiros em Lisboa. O apartamento é um terceiro e último andar, está mobilado e equipado de acordo com as fotos apresentadas, é constituído por uma sala, uma cozinha equipada (placa elétrica, termoacumulador, micro ondas, pequeno frigorifico), um quarto com roupeiro, uma casa de banho com poliban. O apartamento é um T-1 (2 ass. divisões), tem a área útil de 29,50 m2, a sua construção é anterior a 1951 e certificação energética classe - D. IMPORTANTE: Para o arrendamento do apartamento é pedido aos interessados que façam prova de rendimentos (últimos 3 recibos e último IRS), e um fiador com a mesma documentação. Relativamente a pagamentos, com a entrada no apartamento é pedido o pagamento de uma renda e uma caução / garantia no montante de €1.700, 00. A informação disponibilizada embora precisa, não pode ser considerada vinculativa, e poderá ser alterada a qualquer momento. Para mais informações contacte João Paulo Fernandes IMOLOURES- Med. Imob. Lda 8814 AMI  Categoria Energética: D  ref: I/1094.",True,good,False,False,24.285714285714285,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-01-15,850.0,0.0,False,False,False,0.0,850.0,1772.1227772729922,884.8746120816387,Galeria Comercial da Estação Ferroviária do Cais do Sodré,623.463316014492,Santos,671.7207243782096,Sábados da Ribeira,413.0670611568092,Jardim do Alto de Santa Catarina,687.5092870686441,Mercado da Ribeira,687.2221991173711,Cais do Sodré,408.3842142787069,Miradouro de Santa Catarina,552.2595681423969,Parque Infantil do Jardim Sá da Bandeira,64.36254382743012,Conde Barão,13.651140663017127,Conde Barão
33901634,,,0,7,1650.0,flat,rent,65.0,1,1,rua Jorge Castilho,Lisboa,Areeiro,Casal Vistoso,pt,38.7406036,-9.127286,False,https://www.idealista.pt/imovel/33901634/,,"Living room, kitchen, bathroom, bedroom, 2 balconies. Located at Rua Jorge Castilho, on the 7th floor, with a stunning view of the city (river view, 25th of April Bridge, and Sanctuary of Christ the King in Portugal) in a condominium with a concierge. South-facing windows, making it a very bright apartment, all the furniture and appliances are new. Features include a large plasma TV, gas boiler, air conditioning, all necessary furniture, kitchenware, bedding, towels, coffee machine, built-in oven, microwave, induction stove, extractor fan, 2 large wardrobes in the bedroom, a small storage room inside the apartment for personal items, plus a storage unit in the parking area. Parking is included in the price.  5 minutes’ walk to Areeiro station (green line) and 5 minutes to Olaias station (red line). 5 minutes’ walk to Pingo Doce, My Auchan, and Continente. 3 minutes to Fonte Luminosa Park (Alameda).",False,good,False,True,25.384615384615383,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Jorge Castilho'}",False,False,False,False,False,False,,False,2025-01-15,1650.0,0.0,False,True,True,0.0,1650.0,4867.163287815697,301.86628739114866,Olaias Plaza,1008.0914702552207,Chelas,1231.8020782234855,Feira São João de Deus,460.8349392257591,Jardim Tristão da Silva,686.0208364988596,Mercado da Picheleira - Mercado Alfacinha,480.7793294031404,Olaias,1499.9610689440212,Miradouro da Penha de França,510.1899427945831,Parque Infantil da Rua Aquiles Machado,141.9842197821714,Casal Vistoso,2444.99130832564,Rua do Forno do Tijolo
33901618,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9a/d4/a8/271269336.webp,APA002A,48,1,1800.0,flat,rent,78.0,2,1,"largo da Princesa, 4",Lisboa,Belém,Pedrouços,pt,38.6946928,-9.2155423,True,https://www.idealista.pt/imovel/33901618/,,"Apartamento T2 Novo no Restelo Este maravilhoso apartamento T2, totalmente renovado e a estrear, encontra-se disponível para arrendamento numa localização privilegiada, na Estrada de Pedrouços, entre Belém e Restelo. Uma zona de excelência, com uma vasta oferta de serviços, comércio e lazer à porta de casa. Características do Imóvel: 1º Andar, com ótima exposição solar Nascente Poente  2 Quartos bastante espaçosos com roupeiros embutidos Sala de estar espaçosa em open space com a cozinha ideal para momentos de lazer e convívio Cozinha moderna com bastante arrumação e bancada em granito preto  Despensa generosa  Acabamentos de alto padrão em todo o apartamento Janelas com vidro duplo, proporcionando maior isolamento térmico e acústico Porta blindada, garantindo segurança e tranquilidade Vantagens da Localização: Agrupamento Escolar de Excelência: O apartamento está situado perto de escolas de renome, proporcionando fácil acesso a um excelente agrupamento escolar para as suas crianças. Comércio Local e Supermercados: A 1 min a pé do Supermercado Pingo Doce, grande variedade de lojas, restaurantes e comercio local facilitando as suas compras diárias. Proximidade ao Rio: A apenas 3 minutos a pé do Rio Tejo, oferece-lhe uma localização perfeita para quem aprecia passeios à beira-rio ou momentos de lazer ao ar livre. Transportes Públicos: Acesso imediato a várias opções de transportes públicos, incluindo autocarros e elétricos e também comboios da linha de Cascais, facilitando o deslocamento para outros pontos da cidade. Saúde: A proximidade de hospitais e centros de saúde assegura que tenha acesso rápido a cuidados médicos sempre que necessário. Este apartamento é ideal para quem procura viver em um ambiente moderno e confortável, com a conveniência de estar perto de tudo o que necessita para o seu dia-a-dia. A combinação perfeita entre tranquilidade, acessibilidade e qualidade de vida. Venha Conhecer a ÉPICA IMOBILIÁRIA Seja para comprar ou vender um imóvel, a ÉPICA IMOBILIÁRIA é a escolha certa. A nossa combinação de experiência, dedicação e capacidade de comunicação em múltiplos idiomas torna-nos a agência ideal para responder a todas as suas necessidades imobiliárias, seja para si, para investimento ou rentabilidade. Entre em contacto connosco e descubra como podemos ajudá-lo a realizar o seu próximo grande negócio imobiliário. ÉPICA IMOBILIÁRIA - Vender ou Comprar a sua casa vai ser uma experiência ÉPICA.",True,good,False,False,23.076923076923077,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento no largo da Princesa, 4'}",True,False,True,False,False,False,,False,2025-01-15,1800.0,0.0,False,False,False,0.0,1800.0,9084.324676594013,2146.213992774475,Armazéns da Ajuda,2048.4293223882996,Belém,1390.1161359966272,"Feira de Antiguidades, Velharias e Artesanato",711.4339060592006,Jardim do Japão,4326.0121924721825,Mercado de Alcântara / Rosa Agulhas,7686.808158393361,Rato,446.2843520605592,Miradouro da Torre de Belém,563.663836215899,Parque Infantil da Rua Duarte Pacheco Pereira,119.03787071615213,Largo da Princesa,46.36967196484236,Largo da Princesa
33901556,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b0/52/11/271322233.webp,63587-MCCT62100,37,,1350.0,flat,rent,92.0,2,1,Fonte Nova -  Calhariz,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7453625,-9.1894233,False,https://www.idealista.pt/imovel/33901556/,,"Excelente apartamento em Benfica perto do Califa 3 assoalhadas com 87 m2  Cozinha equipada com placa, forno, exaustor e termo acumulador, com uma boa dispensa Casa de banho com poliban com porta de vidro Sala com boa área com muita luz durante todo o dia 2 quartos com roupeiro Corredor com dois roupeiros grandes Caixilharia com vidros duplos Muita luz natural e ótimas áreas Zona com bastante comercio local, espaços verdes, e transportes públicos nas proximidades, a 10 min a pé do cento comercial colombo e a 5 minutos do centro comercial Fonte Nova Condições de arrendamento; 2 meses de renda 1 mês de caução Fiador Entrada imediata Licença de utilização 247 - 09/07/1968.",True,good,False,False,14.673913043478262,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-01-15,1350.0,0.0,False,False,False,0.0,1350.0,8114.249022925043,337.19793241834793,Galerias Teteia,1139.59980120675,Benfica,2294.0481129739587,Feira da Luz,408.11565252029555,Mata de São Domingos de Benfica,1109.8234467775205,Mercado Levante do Colégio Militar,1153.2381559813102,Colégio Militar,1811.4396288910493,Miradouro do Calhau,97.84820438399585,Parque Infantil da Rua Tenente-Coronel Ribeiro dos Reis,139.4321307102054,Calhariz - Rua Tenente Coronel Ribeiro dos Reis,4035.087801868926,Campolide
33901568,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/30/a0/5c/271267121.webp,85579,30,6,3000.0,flat,rent,123.0,3,3,Alto dos Moinhos,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7520416,-9.1792773,False,https://www.idealista.pt/imovel/33901568/,,"Apartamento T3 com 123 m2 de área bruta privativa, dois lugares de garagem, inserido no condomínio Lux Garden, em Benfica, Lisboa. O apartamento dispõe de sala de estar com 45 m2, cozinha totalmente equipada, ambas as divisões com acesso à varanda, três quartos sendo um deles em suite com walk-in closet e três casas de banho, sendo uma de serviço. O apartamento conta ainda com ar condicionado em todas as divisões, roupeiros em todos os quartos e uma arrecadação. O condomínio Lux Garden dispõe de parque infantil, lounge, piscina comum aquecida, ginásio e carregamento para carros elétricos. Localizado junto ao Estádio do Sport Lisboa e Benfica, a 5 minutos walking distance da estação de metro do Alto dos Moinhos, a 10 minutos do Centro Comercial Colombo e da estação do metro do Colégio Militar. A 2 minutos driving distance do Hospital Lusíadas Lisboa, a 5 minutos do acesso à 2ª Circular, da Universidade Católica de Lisboa e a 10 minutos do Aeroporto de Lisboa.  Categoria Energética: A  ref: 85579.",False,good,False,True,24.390243902439025,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-01-15,3000.0,0.0,False,True,True,0.0,3000.0,8054.567496920948,852.1321488480978,Galerias Atlanta Park,2193.940703950298,Sete Rios,1377.2662817730848,Feira da Luz,356.3583091267813,Parque Bensaúde - Parque Urbano Quinta Bensaúde - Quinta de Santo António das Frechas,720.090570427484,Mercado Bairro São João,311.9628616591869,Alto dos Moinhos,2117.514051194267,Miradouro do Calhau,298.8677563722435,Parque Infantil do Parque Bensaúde,94.36676692985732,Rua João de Freitas Branco,4050.0076699299134,Campolide (Avenida Conselheiro Fernando Sousa)
33901517,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/be/9e/271265213.webp,215230097,15,10,2750.0,flat,rent,108.0,3,2,Alto dos Moinhos,Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7490276,-9.1872147,False,https://www.idealista.pt/imovel/33901517/,,"Apartamento T3 totalmente remodelado com 2 WC', lugar de estacionamento e arrecadação.  Ar condicionado Daikin na sala e nos quartos.  Ambas as casas de banho têm base de duche. A cozinha tem eletrodomésticos encastrados e ainda um móvel dispenseiro.  Destaque para a Sala de 29m2.  Caixilharia nova com vidro duplo.  A 5 minutos a pé do Metro (Colégio Militar).",False,good,False,True,25.46296296296296,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,False,2025-01-15,2750.0,0.0,False,True,True,0.0,2750.0,8302.75687057531,240.89283487505037,Galerias Teteia,1528.478082419095,Benfica,1728.6885402055157,Feira da Luz,589.2082047558465,Parque Urbano da Quinta da Granja,639.8322973873875,Mercado Levante do Colégio Militar,671.6294062493246,Colégio Militar,2031.09455165648,Miradouro do Calhau,147.15853377403963,Parque Infantil do Largo Pedro Correia Marques,189.14621644144916,Rua Augusto Pina,4220.791887604233,Campolide (Avenida Conselheiro Fernando Sousa)
33901399,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bf/61/c9/271261143.webp,,20,bj,1700.0,flat,rent,80.0,3,1,"rua General Garcia Rosado, 23",Lisboa,Arroios,São Jorge de Arroios,pt,38.7290289,-9.1412626,True,https://www.idealista.pt/imovel/33901399/,,"Apartamento T3, inserido no rés do chão de um prédio com 5 andares. Edifício com muito charme e em bom estado de conservação.  Encontra-se totalmente remodelado, a estrear e disponível para entrada imediata. Bem distribuído, luminoso e com muito charme. Composto por: Sala com acesso a varanda fechada Cozinha totalmente equipada Casa de banho com base de duche 3 Quartos com roupeiro É uma excelente opção para quem procura um imóvel moderno e com acabamentos de qualidade, mas num bairro tradicional e bem localizado.  Equipado com materiais de alta qualidade, chão incrível de madeira com tábuas corridas e roupeiros em madeira lacados em todos os quartos. Localizado no coração de Lisboa. A Estefânia é uma área central e tradicional da cidade, situada próxima a bairros como Saldanha, Arroios, Areeiro e Anjos, e é conhecida por ser uma zona residencial tranquila, com boa acessibilidade a transportes públicos e proximidade a comércio, serviços e escolas. A poucos metros do hospital da Estefânia e a cerca de 4 minutos a pé do metro. Contacte-nos para mais informações. Venha conhecer!",True,good,False,False,21.25,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Apartamento na rua General Garcia Rosado, 23'}",False,False,False,False,False,False,Estefânia,False,2025-01-15,1700.0,0.0,False,False,False,0.0,1700.0,3193.7844202554334,443.2967967774408,Centro Comercial Sol Lisboa,2049.452043125095,Rossio,1418.0347547396084,Feira do Passeio Público,350.4689750753208,Jardim Henrique Lopes de Mendonça,1281.7495278305282,Mercado de Arroios,655.879773444692,Picoas,1105.1345164069753,Miradouro da Penha de França,529.7827085411833,Parque Infantil do Jardim Constantino,268.44667065979326,Hospital Dona Estefânia,1148.5352609165855,Rua Maria Andrade
33901506,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/08/ac/07/271264594.webp,C0223-07834,40,,2800.0,flat,rent,172.0,3,3,Expo Central,Lisboa,Parque das Nações,Expo Central,pt,38.7700624,-9.0989051,False,https://www.idealista.pt/imovel/33901506/,,"Excelente apartamento de 4 assoalhadas MOBILADO, para arrendar, inserido num edifício junto à Alameda dos Oceanos, uma localização estratégica e única na zona Norte do Parque das Nações. Apartamento com: Ar condicionado. Cozinha equipada. Quartos com roupeiro. Parqueamento para duas viaturas. Hall com porta blindada e vídeo porteiro. Pavimento em soalho flutuante e cerâmico. Wc da suíte com móvel, espelho e banheira. Características do Imóvel: - Quartos: 3 (incluindo 1 suíte com casa de banho privativa); - Casas de Banho: 3 no total (uma suíte, uma de apoio aos quartos e uma social); - Sala de Estar: Espaçosa e luminosa, ideal para momentos de convívio; - Cozinha: Equipada, com armários embutidos; - Garagem: 2 lugares de estacionamento; A cozinha está totalmente equipada com aparelhos modernos, ideal para quem aprecia cozinhar.  A varanda é perfeita para desfrutar do ar fresco e relaxar após um longo dia.  O apartamento está completamente mobilado. Este T3 é ideal para famílias ou profissionais que procuram um estilo de vida prático e sofisticado, com todas as conveniências à porta. A curta distância do rio, com todo o tipo de comércio e serviços disponíveis na envolvente, bem como facilidade de acessos e transportes públicos. Viver no Parque das Nações é aliar estilo de vida e funcionalidade!  Venha visitar!",False,good,False,True,16.27906976744186,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,False,2025-01-15,2800.0,0.0,False,True,True,0.0,2800.0,9866.021258892919,325.3731577260963,Galeria Comercial Gare do Oriente,323.80082969648186,Oriente,2876.495275005697,Feira do Relógio,457.61024344610036,Alameda dos Oceanos,3981.8532333107096,Mercado do Bairro do Condado,316.7580889060922,Oriente,3348.537765377745,Parque Urbano do Vale de Chelas,281.0329258283871,"Parque Infantil do Largo Ramada Curto, Bairro Quinta das Laranjeiras",216.98315856530104,Estação do Oriente,7553.957210801154,Rua do Forno do Tijolo
33901479,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/23/ac/99/271264356.webp,KWPT-010284,17,,1100.0,flat,rent,49.0,1,1,rua Melo Gouveia s/n,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7329873,-9.1276135,True,https://www.idealista.pt/imovel/33901479/,,"Venha conhecer este simpático apartamento T1, localizado no primeiro andar de um prédio bem conservado, sem elevador, na Rua Melo Gouveia, em Lisboa. Com cerca de 50 m² de área total, este imóvel destaca-se pela sua localização, disposição funcional e luminosidade natural. O apartamento é composto por casa de banho completa com janela, um quarto, uma sala e kitchenette equipada com frigorífico, placa e forno elétricos, termoacumulador e máquina de lavar roupa. Situa-se na freguesia da Penha de França, próximo do jardim Paiva Couceiro, comércio, serviços, escolas e transportes públicos, nomeadamente de autocarros e metro, ficando a 10 minutos a pé da estação de metro de Arroios. Para mais informações sobre a localização, consulte o site da junta de freguesia da Penha de França. Este é o imóvel perfeito para jovens casais que gostem de viver a cidade. Condições de Arrendamento: • Duas rendas e uma caução no valor da renda; • Fiador; • Últimos 3 recibos de vencimento; • Cópia do contrato de trabalho; • Preferência por contrato de longa duração (5 anos). Valor de renda mensal: 1.100€ Licença de Utilização n. º 1137, emitida pela Câmara Municipal de Lisboa. Não perca esta oportunidade e marque já a sua visita! ** Este imóvel está disponível para partilha de negócio com todas as mediadoras e profissionais do ramo imobiliário na proporção de 50/50 ** Licença de utilização: 1137/UT2005.",False,good,False,False,22.448979591836736,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Melo Gouveia s/n'}",False,False,False,False,False,False,,False,2025-01-15,1100.0,0.0,False,False,False,0.0,1100.0,3796.4662482799026,839.7611426268612,Galeria Comercial da Alameda / Metro,1307.9170675631246,Chelas,292.572508288832,Feira Temática Penha de França,670.727144481791,Jardim sobre a Fonte Monumental - Alameda Dom Afonso Henriques,622.3434029017377,Mercado da Picheleira - Mercado Alfacinha,736.8598903653501,Arroios,552.1851118502044,Miradouro da Penha de França,270.65087250525045,Parque Infantil do Jardim Bulhão Pato,142.6033762191897,Rua Barão de Sabrosa / Rua dos Baldaques,1390.3106915502372,Rua do Forno do Tijolo
