propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,neighborhood,parkingSpace,newDevelopmentFinished,snapshotDate,change,savedAd,notes
33896324,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/b0/0e/271069183.webp,C0354-00668,22,,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,87.0,2,1,"rua Saraiva de Carvalho, 356",Lisboa,Campo de Ourique,Centro,pt,38.7146059,-9.1682192,True,https://www.idealista.pt/imovel/33896324/,3328.0,"Este apartamento T2 no centro de Campo de Ourique, foi recentemente remodelado Conta com sala ampla com varanda, dois quartos, casa de banho e cozinha equipada (equipamento: placa a gás, forno, micro-ondas, frigorifico, máquina de lavar roupa, máquina de lavar loiça etc. ).  O apartamento encontra-se num 4º andar, inserido num prédio de 8 pisos com elevador e bem cuidado. Oferece uma vida de bairro autêntica e residencial, repleta de comércio e cheia de vida. Na zona envolvente é possível encontrar diversos tipos de serviços, como cafés, mercearias, supermercados, instituições financeiras, jardins, igrejas, escolas e transportes públicos à porta. Acessibilidades: boa facilidade de acesso à Av. Eng. Duarte Pacheco - A5 e A2, Marques de Pombal, Av. Liberdade, eixo norte sul e ponte 25 de Abril.  Principais distâncias a pé: ESCOLAS  -Oficinas de São José (Salesianos) 2min - Escola Josefa de Óbidos (6min) - Escola Básica Engenheiro Ressano Garcia (6min) - Redbridge (10min) - Escola Básica Santo Condestável (10min) OUTROS - Jardim Praça São João Bosco (2min) - Polícia (2min) - Igreja do Santo Condestável (3min) - Mercado de Campo de Ourique (5min) - Farmácia (6min) - Jardim da Parada (10min) - Basílica da Estrela (15min) Condições para arrendamento: 2 rendas, 1 caução e fiador (ou garantia adicional a definir) Contrato de 1 ano renovável - Permanência máxima 36 meses (1 a 3 anos)  Arrendamento sem mobília  Eletricidade, gás, água e comunicações/ internet a cargo do inquilino. Pronto a habitar e com opção de estacionamento, esta casa oferece comodidade e charme no coração de Campo de Ourique. Venha visitar-nos!",False,good,False,True,23.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua Saraiva de Carvalho, 356'}",True,False,False,False,False,False,,,,2025-01-13,,,
33896185,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4d/60/0d/271068831.webp,121211237-115,8,3,1850.0,"{'price': {'amount': 1850.0, 'currencySuffix': '€/mês'}}",flat,rent,125.0,3,2,rua Cecília Meireles,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.745499,-9.1779414,False,https://www.idealista.pt/imovel/33896185/,3202.0,"Duplex* com 125 m2 de área bruta para arrendamento em São Domingos de Benfica. Este fantástico apartamento remodelado é composto por dois pisos*. Piso inferior- Sala luminosa- Cozinha equipada e com muita arrumação- Dois quartos com roupeiro - Casa de Banho- Varanda num dos quartosPiso superior- Quarto com closet*- Casa de banhoConta ainda com ar condicionado na sala. Inserido num 3º andar de um prédio sem elevador, este apartamento fica junto ao Mercado de São Domingos de Benfica,  ponto de referência para os habitantes locais que procuram produtos frescos e de qualidade.            Com espaços verdes e jardins na sua envolvência, conta também com todo o tipo de comércio e serviços tão característicos desta zona, desde hospitais com o da Cruz Vermelha e o dos Lusíadas, escolas de renome como são exemplos o Externato Marista de Lisboa, o Instituto Militar dos Pupilos do Exército, a Escola Básica 2,3 Professor Delfim Santos, assim como restaurantes e pastelarias dando como exemplo o tão afamado Califa.  A apenas 14 minutos a pé do Metro de Sete Rios, bem como do Jardim Zoológico. Não perca mais tempo e venha conhecer este apartamento! *Numero de pisos e tipologia não, averbado na documentação; o apartamento tem 55 m2 de área bruta privativa e 70 m2 de área bruta dependente. Licença de Utilização - 407/1962.",False,good,False,False,15.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua Cecília Meireles'}",False,False,False,False,False,False,,,,2025-01-13,,,
33896238,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/23/87/18/271067466.webp,121021235-46,33,,2700.0,"{'price': {'amount': 2700.0, 'currencySuffix': '€/mês'}}",flat,rent,177.0,4,3,rua Carlos Calisto s/n,Lisboa,Belém,Restelo,pt,38.7104917,-9.2107957,True,https://www.idealista.pt/imovel/33896238/,6600.0,"Apartamento T4 para arrendamento no Restelo com Garagem O imóvel localiza-se na zona alta da freguesia de Belém, na zona das Torres do Restelo.   Na envolvente, encontram-se embaixadas de vários países, assim como escolas, hospitais, todo o tipo de comércio e transportes públicos.   É uma zona essencialmente residencial com fácil acesso a eixos rodoviários que circundam a cidade, como a A5 e a IC19.   O apartamento, está inserido num prédio com dois elevadores e garagem, composto por sala, três quartos, uma suite, cozinha com despensa, 2 wc.   Sistema de aquecimento central na casa toda.   Ar-condicionado apenas na sala.   A caixilharia é em alumínio com vidros duplos e dupla janela com estores, o que permite um excelente isolamento acústico.   O apartamento tem vista desafogada e excelente exposição solar em todas as divisões.   Os quartos, sala e corredores têm pavimento de madeira flutuante. Os quartos têm armários. O estado geral do apartamento e os acabamentos são de boa qualidade.   A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.",False,good,False,,15.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na rua Carlos Calisto s/n'}",False,False,False,False,False,False,,,,2025-01-13,,,
33896208,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4a/3d/ec/271066868.webp,122481568-14,15,,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,54.0,1,1,rua de São Nicolau s/n,Lisboa,Santa Maria Maior,Baixa,pt,38.710203,-9.1379322,True,https://www.idealista.pt/imovel/33896208/,3001.0,"Fantástico apartamento T1 para Arrendamento na Rua de São Nicolau- Baixa de Lisboa Apartamento T1 com 54 m², localizado no 3º andar de um prédio novo com elevador, na Rua de São Nicolau, em plena Baixa de Lisboa. O imóvel está totalmente equipado e mobilado, oferecendo todo o conforto.   O prédio foi recentemente  (em 2020) reconstruído e conta com acabamentos modernos. O apartamento possui ar condicionado, garantindo um ambiente agradável durante todo o ano. Características: Cozinha equipada com eletrodomésticos modernos. Sala de estar luminosa e confortável em open space Quarto espaçoso com roupeiro embutido. Casa de banho moderna e funcional. 3º andar com elevador Situado no coração da cidade, está próximo de comércio, transportes e serviços essenciais. Aproveite esta oportunidade e venha visitar!    Contacte-me!",False,good,False,,31.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua de São Nicolau s/n'}",False,False,False,False,False,False,,,,2025-01-13,,,
33896201,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/33/da/05/271066575.webp,C0283-01017,33,,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,104.0,2,2,"estrada das Laranjeiras, 130",Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7417126,-9.1640089,True,https://www.idealista.pt/imovel/33896201/,1923.0,"Este T2 oferece tudo o que procura para o seu conforto diário! Situado no novo e exclusivo Condomínio Villas do Carmo - Sete Rios (Avenidas Novas), este é o primeiro edifício concluído, com mais unidades a serem construídas e uma série de infraestruturas que garantirão a sua qualidade de vida: piscina, jardim, wellness center, parque infantil e campo de jogos. Características principais:  - Novo a estrear  - 2 casas de banho, garantindo maior conforto e privacidade.  - Cozinha totalmente equipada com eletrodomésticos modernos. Águas aquecidas por Bomba de calor.  - Conforto térmico e acústico, para um ambiente agradável e tranquilo (luz natural, isolamento e ar-condicionado)  - Lugar de estacionamento passível de carregador elétrico para maior comodidade e segurança.  - Arrecadação para arrumação extra  - Possibilidade de incluir mobília, de acordo com a necessidades básicas.  - Segurança reforçada, com um ambiente seguro e tranquilo para toda a família. Viver em Sete Rios (Avenidas Novas) oferece uma combinação única de conveniência urbana, acessibilidade e qualidade de vida. Localizada no coração de Lisboa, esta área tem se destacado como um dos bairros mais procurados e dinâmicos da cidade.  - Excelentes transportes: A estação de metro liga-o a toda a cidade e periferia, e a estação de comboios conecta-o a Portugal de Norte a Sul, com o aeroporto a apenas 5 km (cerca de 15 min).  - Bons vizinhos: Embaixada do Brasil e a Embaixada dos Estados Unidos da América.  - Rodeada de áreas verdes: O Parque Florestal de Monsanto (pulmão de Lisboa) está a poucos minutos de carro e é um excelente local para quem deseja desfrutar da natureza, fazer caminhadas ou passeios ao ar livre. Além disso, fica igualmente muito próximo de espaços culturais como a Fundação Calouste Gulbenkian, que oferece museus, jardins e programação cultural variada, ideal para quem aprecia arte e cultura, assim como do Jardim Zoológico de Lisboa a poucos, proporcionando experiências únicas para toda a família.  - Comércio de rua, centros comerciais, escolas públicas e privadas e serviços de saúde (públicos e privados), tudo num raio de 1500 metros. Não perca a oportunidade de viver num ambiente moderno, tranquilo e com todas as comodidades que a sua família merece.  Venha conhecer e sentir o conforto do seu novo lar! Agende a sua visita! Condições base: 2 meses +1 caução; duração mínima de 1ano.",False,good,False,True,24.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na estrada das Laranjeiras, 130'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,2025-01-13,,,
33896104,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e7/48/54/271064731.webp,Citage 237/25,31,5,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mês'}}",flat,rent,89.0,2,2,praça Afonso do Paço s/n,Lisboa,Campo de Ourique,Centro,pt,38.720168,-9.1666602,True,https://www.idealista.pt/imovel/33896104/,2793.0,"Excelente Apartamento para arrendar, muito bem localizado, no centro de Campo de Ourique, em Lisboa. Fica num quinto andar, de prédio com elevador, na Praça Afonso do Paço. É um apartamento muito luminoso, com exposição solar nascente/poente, com um bom isolamento acústico e térmico devido à sua caixilharia nova com vidros duplos. O apartamento é composto por sala com varanda, cozinha equipada com electrodomésticos da Marca Bosch, despensa, 2 quartos, um dos quais em suite com roupeiro e 2 casas de banho completas.  O apartamento foi totalmente renovado preservando a sua autenticidade e mantendo o seu charme característico. Apartamento equipado com ar condicionado em todas as divisões. Está situado no coração de um dos melhores bairros para viver em Lisboa: Campo de Ourique! É uma zona residencial calma, perto do comércio tradicional local, supermercados, cafés, pastelarias, restaurantes, Jardim da Parada, Jardim da Estrela e do Mercado de Campo de Ourique. Está a poucos minutos a pé das Amoreiras, das escolas internacionais como o Liceu Francês ou a Redbridge International School. Está também muito bem servido de transportes públicos, tem autocarros à porta e está a 15 minutos a pé da estação de Metro do Rato. Tem excelentes acessos rodoviários para o centro de Lisboa, bem como acesso rápido à A5 para Cascais. Disponível para entrada imediata. Para mais informações contacte a nossa empresa ou envie um pedido de contacto.",True,good,False,True,22.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na praça Afonso do Paço s/n'}",True,False,False,False,False,False,,,,2025-01-13,,,
33896066,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c6/4e/92/271064283.webp,120511131-187,13,1,1080.0,"{'price': {'amount': 1080.0, 'currencySuffix': '€/mês'}}",flat,rent,40.0,2,1,rua da Indústria,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.7075536,-9.1818817,False,https://www.idealista.pt/imovel/33896066/,4716.0,"WARM AND SHINY 2 BEDROOM APARTMENT  In the heart of Alcântara. Fully furnished and equipped. A cosy flat with two bedrooms, living room, kitchen and toilet. Wonderful for professionals and young couples. Book your visit! *********************************************** CALOROSO T2 TOTALMENTE EQUIPADO E MOBILADO EM ALCÂNTARA Pronto a entrar, com tudo o que precisa para começar a habitar com todo o conforto.   sala com muita luz 2 quartos Cozinha totalmente equipada (electrodomésticos e restantes equipamentos como loiças, talheres, etc... ) casa de banho completa com base de duche.     Boa exposição solar. Zona bem servida de comércio, serviços e transportes.    NOTAS: Apartamento não adequado para famílias. Ideal para casal ou uma pessoa só. Obrigatório apresentação de comprovativos de rendimentos (que deverão ser compatíveis com o valor da renda) por parte de inquilinos e fiador   ***ISENTO DE LICENÇA DE UTILIZAÇÃO - Prédio inscrito na matriz anteriormente ao ano de 1951, conforme descrito na caderneta predial*** Licença de Utilização - anterior a 1951.",False,good,False,False,27.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento na rua da Indústria'}",False,False,False,False,False,False,,,,2025-01-13,,,
33896048,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/05/1b/e5/271063542.webp,,34,5,1300.0,"{'price': {'amount': 1300.0, 'currencySuffix': '€/mês'}}",flat,rent,105.0,2,2,"rua Coronel Santos Pedroso, 1",Lisboa,Benfica,Arneiros,pt,38.7538472,-9.1987523,True,https://www.idealista.pt/imovel/33896048/,5212.0,"Apartamento T2 SEM MÓVEIS e cozinha com 98m2. Hall de entrada com 6m2; boa sala com 33m2; suite com 14m2 com WC com duche e com roupeiro; Quarto com 11m2. Cozinha totalmente equipada (excepto máquina de lavar a roupa) com 12m2. WC totalmente remodelado com duche e janela Prédio dos anos 70. 5º andar com dois elevadores. Estendal exterior Localizado a 13 minutos do metro, do centro comercial do Colombo e Hospital da Luz. Bons acessos à segunda circular, para Norte e para Sul.",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Coronel Santos Pedroso, 1'}",False,False,False,False,False,False,,,,2025-01-13,,,
33895903,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/78/d3/84/271061231.webp,,12,1,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,2,1,largo Santo Antoninho,Lisboa,Misericórdia,Bica,pt,38.7099488,-9.1482207,False,https://www.idealista.pt/imovel/33895903/,3039.0,"Apartamento T2 todo remodelado. Cozinha equipada com máquina de lavar loiça, máquina de lavar roupa, frigorifico, placa e forno. Casa de banho com cabine de duche. Sala com 14m2 Quartos com 12m2 e 9m2. Venha visitar!",False,good,False,False,22.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento no largo Santo Antoninho'}",False,False,False,False,False,False,,,,2025-01-13,,,
33895832,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/09/49/8c/271056402.webp,,12,3,1580.0,"{'price': {'amount': 1580.0, 'currencySuffix': '€/mês'}}",flat,rent,88.0,3,2,avenida Defensores de Chaves,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7401174,-9.1437258,False,https://www.idealista.pt/imovel/33895832/,363.0,"Condições de Arrendamento: ** 2 meses de RENDA + 1 mês Caução + FIADOR (c/ rendimentos em Portugal) Apartamento muito bem localizado, junto á praça do Campo Pequeno e ao novo Campus XXI (antiga Sede CGD), inserido num predio em bom estado de conservação. T3, imovel constituido por 4 divisões, duas casas de banho e duas varandas. Funcionou até pouco há tempo como Atelier / Escritorio, pelo que necessitará de uma adaptação de alguns espaços interiores. Excelente exposição solar e proximidade de uma variedade de serviços e apoios, que esta magnífica zona da Cidade de Lisboa oferece, a cerca de 5 min. do metro Campo Pequeno e a 8 min. do Comboio. Venha conhecer este excelente apartamento e será este a sua nova morada. Marque já a sua visita.",True,good,False,True,18.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Defensores de Chaves'}",True,False,False,False,False,False,,,,2025-01-13,,,
33895597,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2e/4d/4b/271037286.webp,,24,1,1860.0,"{'price': {'amount': 1860.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,1,1,rua João de Oliveira Miguens,Lisboa,Estrela,Doca de Alcântara,pt,38.7067369,-9.1750318,False,https://www.idealista.pt/imovel/33895597/,4376.0,"**Charming Loft for Rent - Your Perfect Urban Retreat Available on January 20th! ** Looking for a cozy and contemporary space to call home? This stunning loft is available for a 12-month lease and comes fully furnished and equipped, making your move-in process a breeze! Nestled in the vibrant neighborhood of Alcântara, you’ll find yourself just 2 minutes away from the Alcântara train station and a quick 5-minutes Uber ride to the bustling Chiado and Cais do Sodré areas. Available on January 20th! ** With an array of shops at your doorstep, including a supermarket conveniently located just across the street, you’ll have everything you need right at your fingertips. Take a leisurely 4-minute stroll to the picturesque harbor and riverside, where you can enjoy a jog, sip a refreshing drink, or dine at one of the many delightful restaurants overlooking the Tejo River. For runners that like to run by the riverside its the dream home! Enjoy the paddel courts just 5 min away. Last but not least you will be amazed by the LX Factory and its numerous and enchanting art and deco shops as well as restaurants and rooftops. This fantastic loft is located on the first floor of a modern building that was beautifully refurbished in 2020. As you step inside, you’ll be greeted by an abundance of natural light pouring in through the large west-facing window, creating a warm and inviting atmosphere. The apartment is equipped with air conditioning to keep you cool in the summer and cozy in the winter, ensuring your comfort all year round. Just downstairs, you’ll discover a plethora of amenities, including shops, banks, restaurants, a butcher, grocery store, supermarket, cafes, train station, bus station, taxi station, CUF Tejo hospital, bars, nightclubs, paddel, monsanto park, parking, and so much more Everything you could possibly need is right within reach! Don’t miss out on this incredible opportunity. Contact us today to schedule a viewing and make this urban oasis your new home!",False,good,False,True,29.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua João de Oliveira Miguens'}",False,False,False,False,False,False,,,,2025-01-13,,,
31515929,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/70/4c/b2/157325525.webp,A/01086,22,,1280.0,"{'price': {'amount': 1280.0, 'currencySuffix': '€/mês'}}",flat,rent,89.0,2,1,Santa Isabel,Lisboa,Campo de Ourique,Santa Isabel,pt,38.7178167,-9.1621362,False,https://www.idealista.pt/imovel/31515929/,2714.0,"RESERVADO! Santa Isabel. Apartamento T2, 2º andar sem elevador. Cozinha sem eletrodomésticos. Despensa. Roupeiros. Todas divisões com janela. Varandas. Soalheiro. Pé direito 2,80 cm.  Prédio de placa. Próximo metro Rato. ! Condições arrendamento: Duas rendas + uma de caução. Inquilino(s) IRS 2023 + 3 últimos recibos vencimento. Fiador: IRS 2023 e nota liquidação.!",False,good,False,,14.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento'}",True,False,False,False,False,False,,,,2025-01-13,,,
33895489,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/99/14/271034621.webp,120171462-15,13,3,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,2,2,rua Artur Lamas,Lisboa,Alcântara,Junqueira,pt,38.6994398,-9.1902304,False,https://www.idealista.pt/imovel/33895489/,5865.0,"T2 para ARRENDAR, na Junqueira em Alcântara, Lisboa Apresento-lhe este excelente apartamento T2 totalmente remodelado na Junqueira, entre Alcântara e Belém. Com uma localização espetacular, remodelado e a pensar na funcionalidade e conforto, venha conhecer o seu novo lar! 3º Piso (sem elevador) Corredor/hall de entrada Despensa Sala e cozinha (totalmente equipada) em open space Varanda com vista desafogada WC social completo Suite com closet e casa de banho completa Quarto Deixe-se encantar por este excelente apartamento com duas frentes, bastante luminoso (nascente/poente) e com vistas para o Cristo Rei e o Palácio Nacional da Ajuda! Caixilharia com vidro duplo e estores elétricos Ar condicionado em todas as divisões Quarto com roupeiro Edifício em excelente estado de conservação e manutenção Fantástica localização em tranversal à Rua da Junqueira, muito próximo dos principais pontos turísticos e de interesse da cidade Todo o tipo de transportes muito próximos Excelentes acessos rodoviários para todas as direcções Todo o tipo de comércio, restaurantes e serviços Hospital Egas Moniz a 500 metros Universidade Lusíada a 150 metros Centro de Congressos de Lisboa à distância de 10min a pé Museus, Centro Cultural de Belém, Torre de Belém e muitos mais espaços culturais ao seu redor Jardins e áreas de lazer na envolvência Aeroporto de Lisboa à distância de 20min de carro Belém ou Alcântara à distância de 10min a pé! Não perca esta oportunidade de viver no lar com que sempre sonhou ou investir com garantias de retorno! ** Solicitam-se 2 Rendas + 1 Renda de Caução e prova de rendimentos ** Entre em contacto comigo e marque já a sua visita!    Licença de Utilização - Isento <1951.",False,good,False,False,22.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento na rua Artur Lamas'}",False,False,False,False,False,False,,,,2025-01-13,,,
33895428,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/14/41/30/271033002.webp,121511424-89,12,bj,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,48.0,1,1,beco da Lapa,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7105969,-9.1257968,False,https://www.idealista.pt/imovel/33895428/,3275.0,"Arrenda-se T1 Renovado no Coração de Alfama    Venha conhecer este encantador T1, renovado, localizado no coração de Alfama, o bairro mais histórico e carismático da cidade.     Características do Imóvel:   Renovado e mobilado.   Cozinha equipada com frigorífico, micro-ondas, placa, máquina de lavar roupa e termoacumulador.   Quarto com roupeiro e mesa de trabalho     Casa de banho moderna com base de duche.     Vantagens de viver em Alfama:   Autenticidade e História: Viver em Alfama é mergulhar na alma de Lisboa, com as suas ruas estreitas, miradouros deslumbrantes e o som do fado que ecoa pelos becos.     Centralidade: A poucos minutos a pé do Terreiro do Paço, do rio Tejo e do Castelo de São Jorge.     Transportes: Excelente acesso a transportes públicos (Metro, comboios em Santa Apolónia e autocarros).     Cultura e Lazer: Próximo de museus, restaurantes típicos, cafés e mercados locais, como o Mercado de Santa Clara.     Ambiente Único: Ideal para quem aprecia a vida de bairro, com vizinhos calorosos e eventos locais.     Condições:     Renda mensal: 1.100€   Caução: 2.000€   Disponível para entrada imediata.   Documentação: CC ou passaporte, 3 últimos recibos de IRS, nota de liquidação,    Fiador   Se procura um espaço no coração de uma das zonas mais encantadoras de Lisboa, este T1 é a escolha perfeita. Marque já a sua visita. Renovated 1-Bedroom Apartment for Rent in the Heart of Alfama Discover this charming, renovated 1-bedroom apartment located in the heart of Alfama, Lisbon’s most historic and charismatic neighborhood. Property Features:• Renovated and fully furnished.• Kitchen equipped with a refrigerator, microwave, stovetop, washing machine, and water heater.• Bedroom with wardrobe and work desk.• Modern bathroom with a walk-in shower. Advantages of Living in Alfama:• Authenticity and History: Living in Alfama means immersing yourself in the soul of Lisbon, with its narrow streets, stunning viewpoints, and the sounds of fado echoing through the alleys.• Central Location: Just minutes away from Terreiro do Paço, the Tagus River, and São Jorge Castle.• Transport Links: Excellent access to public transport (Metro, trains at Santa Apolónia, and buses).• Culture and Leisure: Close to museums, traditional restaurants, cafés, and local markets like Santa Clara Market.• Unique Atmosphere: Perfect for those who appreciate neighborhood life, with warm neighbors and local events. Conditions:• Monthly rent: €1,100• Security deposit: €2,000• Available for immediate move-in.• Required documentation: ID or passport, last three tax return receipts, tax statement, and guarantor. If you’re looking for a space in the heart of one of Lisbon’s most charming areas, this 1-bedroom apartment is the perfect choice.Book your visit today! Licença de Utilização - Isento - anterior a 1951.",False,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco da Lapa'}",False,False,False,False,False,False,,,,2025-01-13,,,
33895366,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/12/a3/271032576.webp,APA_5755,8,2,3200.0,"{'price': {'amount': 3200.0, 'currencySuffix': '€/mês'}}",flat,rent,180.0,4,2,Bairro Azul - Parque Eduardo VII,Lisboa,Avenidas Novas,Bairro Azul - Parque Eduardo VII,pt,38.7322852,-9.1569079,False,https://www.idealista.pt/imovel/33895366/,1338.0,"Apartamento Mobilado e equipado, Bairro Azul, junto ao Corte Inglês, Centro Clínico do SAMS, Teatro Aberto e Gulbenkian.  Categoria Energética: B-  ref: APA_5755.",False,good,False,True,18.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,,,2025-01-13,,,
33895319,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1f/e1/43/271030822.webp,C0389-01241,32,,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,158.0,2,2,"avenida Miguel Bombarda, 95",Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7366134,-9.1490531,True,https://www.idealista.pt/imovel/33895319/,553.0,"Situada na prestigiada Av. Miguel Bombarda, no centro de Lisboa, este apartamento para arrendar oferece uma combinação perfeita de estilo comtemporâneo e sofisticação. Com acabamentos de boa qualidade, totalmente mobilado e equipado o imóvel está pronto a habitar sendo perfeito para quem busca conforto e praticidade.  Descrição do imóvel:  * Cozinha equipada com placa, forno, frigorífico, máquina de lavar loiça, máquina de lavar roupa, caldeira, micro-ondas, acesso ao terraço. * Sala de estar e jantar integradas * Dois quartos, incluÍndo uma suite espaçosa; o outro quarto serve de escritório podendo reverter para quarto normal; * Lugar de garagem; * Ar condicionado; A zona está dotada de comércio, restauração, escolas, transportes e encontra-se proximo do Jardim da Gulbenkian Marque a sua visita e sinta-se em casa!",False,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Miguel Bombarda, 95'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,2025-01-13,,,
