propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,externalReference,parkingSpace,newDevelopmentFinished
34115156,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/96/1f/32/281138081.webp,13,,2100.0,"{'price': {'amount': 2100.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,1,1,Calçada da Ajuda,Lisboa,Ajuda,Palácio da Ajuda,pt,,38.7077415,-9.1983747,False,https://www.idealista.pt/imovel/34115156/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto, com área exterior  - Localização: Localizado on Ajuda em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,26.0,{},{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento em Calçada da Ajuda'}",False,False,False,False,{},[],False,False,735863,,
34115148,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/eb/ed/bc/281138051.webp,12,,2090.0,"{'price': {'amount': 2090.0, 'currencySuffix': '€/mês'}}",flat,rent,66.0,1,1,rua Frederico de Brito,Lisboa,Santa Clara,,pt,,38.7836644,-9.1578593,False,https://www.idealista.pt/imovel/34115148/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Lumiar em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibilidade  - Televisão por cabo  - Wi-Fi  - Elevador  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,32.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento na rua Frederico de Brito'}",False,False,False,False,{},[],False,False,743155,,
34115155,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/1e/4b/31/281137976.webp,20,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,97.0,2,2,rua General Taborda,Lisboa,Campolide,Centro,pt,,38.7280881,-9.1653141,False,https://www.idealista.pt/imovel/34115155/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 05/06/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Descrição da Propriedade na Uniplaces: Para reservas de mais de 4 meses, é necessário o pagamento antecipado do aluguel do último mês. O imposto municipal também será cobrado, é um pagamento único de 14% por inquilino. Se você está procurando acomodação em Lisboa, este apartamento em Campolide - perto dos departamentos de Direito e Economia da Universidade Nova de Lisboa é o que você está procurando. Você ficará hospedado em um apartamento elegante e moderno, com uma sensação confortável e perto de diferentes lojas e restaurantes. No geral, um lugar lindo com muitas comodidades! O apartamento é composto por dois quartos - um deles em suite - uma cozinha, uma sala de estar e um banheiro compartilhado.  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,21.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua General Taborda'}",False,False,False,False,{},[],False,False,169410,,
34115154,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d3/24/2f/281137928.webp,21,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,75.0,2,1,rua 4 de Infantaria,Lisboa,Campo de Ourique,Centro,pt,,38.7199326,-9.1651276,False,https://www.idealista.pt/imovel/34115154/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 12/06/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Descrição da Propriedade na Uniplaces: For bookings longer than 4 months, payment of the last month's rent in advance is required. The City tax will also be charged, it is a single payment of 14 per tenant. Coming to live in Lisbon for a few months and want to stay in a classic location? Make sure you take a look at this modern apartment in typical Campo de Ourique. The area is well-served in transport links, supermarkets, nice restaurants and you'll benefit from a lot of peace and quiet! The apartment itself features two double bedrooms, a kitchen, a bathroom and a wide living room that leads to a pleasant balcony.  - Localização: Localizado on Campo de Ourique em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Aquecimento central  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,28.0,{},{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua 4 de Infantaria'}",False,False,False,False,{},[],False,False,400940,,
34115153,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d9/fd/83/281137880.webp,23,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,1,Calçada Necessidades,Lisboa,Estrela,Doca de Alcântara,pt,,38.7079003,-9.1674476,False,https://www.idealista.pt/imovel/34115153/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 12/06/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Descrição da Propriedade na Uniplaces: For bookings longer than 4 months, payment of the last month's rent in advance is required. The City tax will also be charged, it is a single payment of 14Eur per tenant. Living in Lisbon while you work or study is always a could make it even better is this apartment in Alcântara!  - Localização: Localizado on Alcântara em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,30.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento em Calçada Necessidades'}",False,False,False,False,{},[],False,False,439030,,
34115007,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/9c/13/80/281137864.webp,30,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,120.0,2,2,rua Sacramento à Lapa,Lisboa,Estrela,Lapa,pt,,38.7084563,-9.1640034,False,https://www.idealista.pt/imovel/34115007/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 29/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Lapa em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Zona exterior  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,17.0,{},{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na rua Sacramento à Lapa'}",False,False,False,False,{},[],False,False,286287,,
34115152,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/4d/31/51/281137957.webp,29,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,2,1,rua Vítor Bastos,Lisboa,Campolide,Centro,pt,,38.7316203,-9.1640397,False,https://www.idealista.pt/imovel/34115152/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 09/05/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,23.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua Vítor Bastos'}",False,False,False,False,{},[],False,False,464456,,
34115006,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/0f/98/73/281137827.webp,20,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,75.0,2,2,rua Sebastião Saraiva Lima,Lisboa,Penha de França,Centro,pt,,38.732974,-9.1306557,False,https://www.idealista.pt/imovel/34115006/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 29/06/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Descrição da Propriedade na Uniplaces: Para reservas de mais de 4 meses, é necessário o pagamento antecipado do aluguel do último mês. O imposto municipal também será cobrado, é um pagamento único de 14 euros por inquilino. Se você e seu grupo estão vindo para Lisboa por um tempo para estudar ou trabalhar, este apartamento no badalado bairro de Arroios pode ser ideal para você! Você estará cercado por supermercados, cafés, restaurantes e muitas conexões de transporte para qualquer outro lugar da cidade. E o coração de Lisboa não está muito longe. O apartamento tem dois quartos, dois banheiros comuns, uma cozinha e uma sala de estar. Confira - esta pode ser sua casa longe de casa!  - Localização: Localizado on Arroios em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,28.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Sebastião Saraiva Lima'}",False,False,False,False,{},[],False,False,401338,,
34115005,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d6/f6/8b/281137474.webp,23,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,80.0,2,2,rua General Taborda,Lisboa,Campolide,Centro,pt,,38.7297426,-9.1622675,False,https://www.idealista.pt/imovel/34115005/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 22/07/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos  - Localização: Localizado on Campolide em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Air condicionado  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,26.0,{},{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua General Taborda'}",False,False,False,False,{},[],False,False,446260,,
34115165,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/be/bc/9c/281137719.webp,22,,2079.0,"{'price': {'amount': 2079.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,2,rua Sebastião Saraiva Lima,Lisboa,Penha de França,Centro,pt,,38.731509,-9.1270356,False,https://www.idealista.pt/imovel/34115165/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 13/08/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 4 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos, com área exterior  - Localização: Localizado on Penha de França em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 2 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Air condicionado  - Zona exterior  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa  - Máquina de lavar louça SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,30.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua Sebastião Saraiva Lima'}",False,False,False,False,{},[],False,False,393974,,
34115159,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/17/29/36/281137246.webp,13,,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,1,Pátio Salema,Lisboa,Santa Maria Maior,Rossio - Martim Moniz,pt,,38.7139691,-9.1395863,False,https://www.idealista.pt/imovel/34115159/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 13/04/2025 - Duração Mínima de Aluguer: 30 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Casa com 2 quartos na zona do Rossio  - Localização: Localizado on Rossio Square em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Air condicionado  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,26.0,{},{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento em Pátio Salema'}",False,False,False,False,{},[],False,False,736028,,
34115098,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/bf/2e/72/281137202.webp,7,,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,1,2,rua da Alegria,Lisboa,Santo António,Príncipe Real,pt,,38.7173061,-9.1452002,False,https://www.idealista.pt/imovel/34115098/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Localização: Localizado on Principe Real em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 2 casas de banho. Características  - Air condicionado  - Wi-Fi  - Elevador  - Toalhas e lençóis  - Máquina de lavar roupa  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,True,39.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua da Alegria'}",False,False,False,False,{},[],False,False,383164,,
34115097,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/59/60/5f/281137242.webp,10,,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,2,1,travessa da Memória,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,,38.703696,-9.2009516,False,https://www.idealista.pt/imovel/34115097/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 3 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 2 quartos, com área exterior  - Localização: Localizado on Ajuda em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 2 quartos em Apartment com 1 casas de banho. Características  - Air condicionado  - Zona exterior  - Wi-Fi  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,28.0,{},{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento na travessa da Memória'}",False,False,False,False,{},[],False,False,669550,,
34115149,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/7d/3a/41/281137201.webp,25,,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mês'}}",studio,rent,65.0,0,1,rua Braamcamp,Lisboa,Santo António,Rato - Amoreiras,pt,,38.7202665,-9.1521694,False,https://www.idealista.pt/imovel/34115149/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: DISPONÍVEL AGORA - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Estúdio T0, com varanda no centro de Lisboa Marquês de Pombal  - Descrição da Propriedade na Uniplaces: Note that the entrance to the property is common with the remaining tenants of the house who share an apartment. This studio is located in a large 300m2 apartment, so the entrance will be common, but the studio has exclusive access for the person who rents, you will also have access to the common areas of the apartment if you wish. 65m2 T0 studio with bathroom, kitchen, balcony, air conditioning and fully furnished. Located in the heart of Lisbon in one of the best and most central areas of the city, transport and metro just outside the door, Bairro Alto a 10-minute walk away, Eduardo VII Park a 10-minute walk away. An excellent option for those who want to enjoy the city of Lisbon.  - Localização: Localizado on Marquês de Pombal em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 0 quartos em Studio com 1 casas de banho. Características  - Wi-Fi  - Air condicionado  - Zona exterior  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,25.0,{},"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santo António, Lisboa', 'title': 'T0 na rua Braamcamp'}",False,False,False,False,{},[],False,False,605822,,
