propertyCode,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topNewDevelopment,topPlus,thumbnail,floor,neighborhood,parkingSpace,highlight,newDevelopmentFinished
33344232,120531405-198,30,650000.0,"{'price': {'amount': 650000.0, 'currencySuffix': '€'}}",duplex,sale,80.0,2,2,"rua de Santo Amaro, 30",Lisboa,Campo de Ourique,Largo do Rato - Estrela,pt,38.7148758,-9.1553002,True,https://www.idealista.pt/imovel/33344232/,"Este apartamento penthouse duplex, localizado no Príncipe Real, uma das áreas mais encantadoras de Lisboa, possui 75 m² e foi completamente remodelado há dois anos por uma designer italiana. O design interior reflete uma estética mediterrânea, com tons claros e suaves que evocam uma sensação de verão e leveza.  A iluminação é uma característica distintiva deste apartamento, com várias janelas e claraboias que banham o espaço em luz natural, realçando a sensação de amplitude e abertura. A casa está situada num edifício cheio de charme, mantendo a elegância e a tradição arquitetônica da região.  Cada detalhe foi cuidadosamente pensado para criar um ambiente acolhedor e esteticamente agradável. Este espaço é ideal para quem deseja mergulhar na atmosfera lisboeta, sentindo o ""cheiro"" da cidade, as suas histórias e o seu dinamismo, enquanto desfruta de um ambiente tranquilo e requintado.  Esta penthouse representa uma fusão perfeita entre o moderno e o histórico, oferecendo uma experiência de vida única no coração de Lisboa.",False,good,False,False,8125.0,{},"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Duplex na rua de Santo Amaro, 30'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/44/5c/03/241132180.webp,3,,,,
34136326,APTPMS007,15,325000.0,"{'price': {'amount': 325000.0, 'currencySuffix': '€'}}",flat,sale,72.0,4,1,rua Almada Negreiros,Lisboa,Olivais,,pt,38.7616553,-9.1052003,False,https://www.idealista.pt/imovel/34136326/,"Apresentamos este Apartamento T4 nos Olivais, com uma ótima exposição solar localizado numa zona residencial, tem uma vivência calma e tranquilizante. Neste momento, o imóvel está arrendado por quartos, dando oportunidade de obter uma rentabilidade considerável do imóvel. É composto por 4 quartos, 1 WC 1 Cozinha e 1 Sala Comum. Está a apenas 8 minutos do Cabo Ruivo, com vários transportes públicos à disposição par a se deslocar dentro da Grande Lisboa.  Encontra-se num ponto central, entre o Parque das Nações, Marvila e Encarnação, obtendo por isso, os mais variados serviços e utilidades da área envolvente. Agende já a sua visita.  Categoria Energética: D  ref: APTPMS007.",True,good,False,False,4514.0,{},{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento na rua Almada Negreiros'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/3f/14/5d/281953076.webp,bj,,,{'groupDescription': 'Destaque'},
33957221,,25,315000.0,"{'price': {'amount': 315000.0, 'currencySuffix': '€'}}",flat,sale,60.0,2,2,"rua Actor Augusto de Melo, 3",Lisboa,Beato,,pt,38.7350916,-9.1138618,True,https://www.idealista.pt/imovel/33957221/,"Apresentamos este fantástico apartamento T2, situado na Rua Actor Augusto de Melo, no coração do Beato, uma das zonas de Lisboa em maior crescimento e valorização. Atualmente em fase de remodelação total, este imóvel combina modernidade, funcionalidade e conforto, destacando-se pela sua excelente exposição solar e pelas suas duas varandas independentes, uma na sala e outra nos quartos, oferecendo uma vista completamente desafogada. Com uma distribuição equilibrada, o apartamento dispõe de dois quartos, sendo um deles em suíte, e duas casas de banho completas. A sala, com 20m², está integrada com a cozinha em open concept, criando um ambiente moderno e fluído, ideal para momentos de lazer e convívio. O prédio conta ainda com elevador, garantindo maior comodidade. O Beato é uma das zonas mais promissoras de Lisboa, com um forte desenvolvimento urbanístico e cultural. A proximidade ao Hub Criativo do Beato, onde se encontra o Unicorn Factory Lisboa, reforça a atratividade da localização, tornando-a uma excelente escolha para profissionais do setor tecnológico e criativo. A área conta ainda com excelentes acessos a transportes públicos, incluindo autocarros e proximidade às principais vias da cidade, facilitando deslocações rápidas para qualquer ponto de Lisboa. Esta é uma oportunidade excecional para jovens compradores, uma vez que o imóvel pode beneficiar dos incentivos do Estado à compra de habitação própria, nomeadamente a isenção de IMT e Imposto de Selo para jovens até aos 35 anos, tornando esta aquisição ainda mais atrativa e acessível. Se procura um apartamento moderno, com acabamentos de qualidade e numa zona em plena expansão, esta é a oportunidade ideal. Agende já a sua visita! Partilhamos com todas as agências imobiliárias.",False,good,False,True,5250.0,{},{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Apartamento na rua Actor Augusto de Melo, 3'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/b7/8b/0e/281942848.webp,3,,,,
34136279,L01202531,27,600000.0,"{'price': {'amount': 600000.0, 'currencySuffix': '€'}}",flat,sale,150.0,2,2,rua Cidade de Bissau,Lisboa,Olivais,,pt,38.7629137,-9.1173319,False,https://www.idealista.pt/imovel/34136279/,"Este incrível apartamento T2, recém-construído, está localizado na prestigiada zona dos Olivais, em Lisboa, numa área privilegiada e tranquila, ideal para quem procura conforto e conveniência. Com uma excelente distribuição de espaço, o imóvel conta com dois amplos e luminosos quartos, cozinha moderna e totalmente equipada, e uma generosa e luminosa sala de estar, proporcionando um ambiente acolhedor e funcional. Além disso, a arquitetura contemporânea e acabamentos de alta qualidade garantem um lar de excelência. A localização não poderia ser mais estratégica: a poucos minutos do Aeroporto Humberto Delgado de Lisboa, com excelente acessibilidade a transportes públicos e vias rápidas. A zona também oferece uma grande variedade de serviços, desde centros comerciais, escolas, supermercados, restaurantes e muito mais. Este apartamento é perfeito para quem busca qualidade de vida, proximidade de tudo o que é necessário no dia a dia e a vantagem de viver em uma área de grande valorização. Não perca a oportunidade de marcar a sua visita!",True,good,False,True,4000.0,{},{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Apartamento na rua Cidade de Bissau'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/91/5b/48/281947592.webp,2,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34136208,L01202599,38,430000.0,"{'price': {'amount': 430000.0, 'currencySuffix': '€'}}",flat,sale,95.0,2,2,rua Duarte Galvão,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7439797,-9.1749128,False,https://www.idealista.pt/imovel/34136208/,"Venha aproveitar a oportunidade de conhecer este apartamento único numa das zonas mais apetecíveis de Lisboa, perpendicular à estrada de Benfica, com todo o tipo de comércio ao virar da esquina. É um bairro tranquilo, perto de espaços verdes e com bons acessos.  O imóvel tem 2 quartos, com boas áreas e muita luz, duas casas de banho: uma social e uma completa, com poliban. A cozinha está equipada com fogão, forno, esquentador e frigorífico. O apartamento foi todo remodelado em 2021 - canalização e eletricidade tudo novo. As janelas são com vidros duplos e o exlibris da casa é uma varanda enorme na sala com vista desafogada.  O prédio tem 2 elevadores e condomínio organizado. O apartamento não tem garagem, mas há possibilidade de estacionamente perto do prédio com avença mensal de 50. Venha visitar este apartamento, Pode ser a casa com que sempre sonhou. Não perca esta oportunidade!",False,good,False,True,4526.0,{},{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua Duarte Galvão'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/c1/f1/2f/281947564.webp,,,,,
34136269,A155111,21,590000.0,"{'price': {'amount': 590000.0, 'currencySuffix': '€'}}",flat,sale,209.0,3,2,Telheiras,Lisboa,Lumiar,Telheiras,pt,38.7701768,-9.1691841,False,https://www.idealista.pt/imovel/34136269/,"TO BUY * T3 | LISBOA | CARNIDE  + INFO -  125 m2 Apartamento T3 Casa não mobilada Cozinha equipada Sala de Estar Roupeiro no wall 3 quartos (2 com Roupeiros embutidos) 2 WC Estores electricos Som ambiente Lareira Terraço com usufruto exclusivo de 84m2 1 lugar de garagem Arrecadação Prédio com elevador Condominio 39/trimestre REF: A155111 HL Apartamento T3 em bom estado de conservação, numa zona tranquila em Carnide. Tem terraço com 84m2, com usufruto exclusivo, 1 lugar de garagem e 1 arrecadação. Bons acessos para o centro de Lisboa.",False,good,False,True,2823.0,{},{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/77/fe/af/281947331.webp,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34136250,2874,39,590000.0,"{'price': {'amount': 590000.0, 'currencySuffix': '€'}}",flat,sale,97.0,2,1,rua Luciano Cordeiro,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7243793,-9.1455012,False,https://www.idealista.pt/imovel/34136250/,"Venha conhecer este apartamento T2 com uma área bruta privativa de 97m2 num 5º e último andar com varandas e áreas generosas num prédio com 2 elevadores, localizado na prestigiada freguesia de Santo António em Lisboa. O apartamento tem uma excelente exposição solar - nascente/poente, sendo muito soalheiro e oferece vistas muito simpática sobre a cidade. O prédio encontra-se na fase final de uma remodelação completa do seu interior. Oferece 2 elevadores e um terraço com vistas panorâmicas sobre a cidade onde poderá desfrutar de momentos de lazer bem como aproveitar para secar a roupa. A apenas alguns passos do Parque Eduardo VII ente o Saldanha e o Marques de Pombal, a Rua Luciano Cordeiro é conhecida pela sua proximidade a diversos pontos de interesse. Venha conhecer! Jopredi, Consultoria Imobiliária & Gestão de Arrendamentos. Licença AMI: 605.",False,good,False,True,6082.0,{},{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Luciano Cordeiro'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/3a/e8/d1/281946315.webp,5,,,,
34136239,AM0180,16,695000.0,"{'price': {'amount': 695000.0, 'currencySuffix': '€'}}",flat,sale,115.0,2,2,"rua António Alçada Baptista, 8",Lisboa,São Domingos de Benfica,Alto dos Moinhos,pt,38.7531682,-9.181627,True,https://www.idealista.pt/imovel/34136239/,"Apartamento de 3 assoalhadas, 2º andar com elevador, 1 lugar de estacionamento e arrecadação, localizado em Lisboa – Benfica, encontra-se junto ao Estádio do Sport Lisboa e Benfica da cidade de Lisboa, fornecida de transportes públicos com autocarro e metro a escassos minutos de distância.  No Estádio do Benfica encontra uma parte comercial e de restauração, mas têm também a hipótese do Centro Comercial Colombo que fica apenas a 3 minutos de distância de carro, onde pode encontrar todo o tipo de comércio, como o hipermercado Continente. Apartamento T2 virado a oeste com vista para o Estádio. Sala de estar espaçosa com ar condicionado e varanda. 2 quartos com roupeiros e ar condicionado, corredor de acesso aos quartos com roupeiros, e existem duas casas de banho (uma com poliban e outra com banheira). A cozinha está equipada com placa de indução, máquina de lavar a loiça, forno, micro-ondas e frigorífico com congelador tudo da marca SMEG. Na zona exterior protegida da cozinha tem ainda uma máquina de lavar roupa, termoacumulador e o aparelho de aspiração central.  O apartamento com sistema de domótica (gestão inteligente da casa através de um único controle). Inserido num prédio composto por 6 andares. Foi construído em 2011.  Alem das grandes superfícies referidas, a zona envolvente possui um comércio ativo e diversos estabelecimentos de ensino pré-escolar, básico, secundário e ensino superior.",False,good,False,True,6043.0,{},{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Apartamento na rua António Alçada Baptista, 8'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a7/fa/4f/281946255.webp,2,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34136152,87957,26,2300000.0,"{'price': {'amount': 2300000.0, 'currencySuffix': '€'}}",flat,sale,266.0,5,4,São Sebastião da Pedreira,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7346592,-9.1489235,False,https://www.idealista.pt/imovel/34136152/,"Apartamento T5, penthouse duplex, com 265 m² de área bruta privativa mais 55 m² de área bruta dependente, quatro lugares de estacionamento e arrecadação, nas Avenidas Novas, em Lisboa. Inserido em prédio construído em 2006, o apartamento, que se distribui por dois pisos, dispõe de orientação Nordeste/Sudoeste, com o salão e os dois quartos principais bastante luminosos, virados a sudoeste e com vistas desafogadas sobre Lisboa até ao rio Tejo. O piso de entrada é composto por hall de entrada, uma sala de estar de 51m² com lareira, sala de jantar com lareira forrada a boiserie de carvalho americano maciço com marchetaria de entalhe artesanal, cozinha com despensa, roupeiro e uma casa de banho social no piso de entrada. O piso superior conta com uma master suite de 34m², duas suites e um quarto, tendo três casas de banho completas neste piso. Destaque para cozinha e eletrodomésticos Miele, frigorífico de vinhos, computador de purificação de água potável, cortador elétrico embutido de pão, música ambiente nas duas áreas sociais, ar condicionado e estores elétricos. Localizado numa das zonas mais desejadas, nas Avenidas Novas, é um edifício localizado em zona silenciosa, calma e central, em Lisboa. A 2 minutos a pé, encontram-se o Parque Eduardo VII, Saldanha, El Corte Inglês e as estações de metro de São Sebastião, Picoas e Parque. A 5 minutos encontramos a Fundação Calouste Gulbenkian e o seu jardim. Todos os serviços essenciais estão a curta distância, tornando a localização verdadeiramente conveniente. O Aeroporto Humberto Delgado fica a 15 minutos de carro, completando assim a excelente acessibilidade deste imóvel.  Categoria Energética: D  ref: 87957.",True,good,False,True,8647.0,{},{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d2/4c/6e/281943013.webp,5,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destaque'},
34135652,SP 1206-195,22,475000.0,"{'price': {'amount': 475000.0, 'currencySuffix': '€'}}",flat,sale,128.0,4,2,Bairro dos Actores - Barão Sabrosa,Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.737168,-9.1299652,False,https://www.idealista.pt/imovel/34135652/,"� Apartamento de 5 Divisões | 128 m² | Para Remodelação | Rua Actor Vale – Lisboa Localizado numa zona central e em crescente valorização de Lisboa, este apartamento de 5 divisões, com 128 m² de área bruta privativa, situa-se no 1. º andar de um prédio tradicional na Rua Actor Vale, no bairro da Penha de França/Arroios. Este imóvel oferece um enorme potencial para remodelação, ideal para quem procura criar a casa à sua medida ou para investimento, com possibilidade de valorização significativa. � Características principais: 5 divisões amplas com boa distribuição Área total de 128 m² 1. º andar em prédio de traça antiga Necessita de obras de renovaçã Boa exposição solar � Localização: Zona bem servida de comércio tradicional, escolas, serviços e transportes A poucos minutos a pé da Avenida Almirante Reis e do metro do Intendente/Anjos Ambiente residencial com grande procura Estacionamento para residentes na zona Este é o imóvel ideal para quem procura um projeto de reabilitação em Lisboa, seja para habitação própria, mercado de arrendamento ou alojamento urbano.  “A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa. ”.",False,renew,False,True,3711.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d6/b5/b5/281926752.webp,1,,,,
34135675,,28,445000.0,"{'price': {'amount': 445000.0, 'currencySuffix': '€'}}",flat,sale,85.0,3,1,Avenida do Uruguai,Lisboa,Benfica,Avenida do Uruguai,pt,38.7492912,-9.1962085,False,https://www.idealista.pt/imovel/34135675/,"Apartamento T3 totalmente remodelado, situado na Estrada de Benfica a 10 mins a pé (900m) do metro Colégio Militar/ Luz e do Centro Comercial Colombo! 15 mins do centro de Lisboa Ideal para quem procura conforto e funcionalidade numa localização central. Com uma área útil de 83,54 m². Características principais: Distribuição interna: O apartamento dispõe de três quartos bem iluminados, uma sala acolhedora e uma cozinha moderna e equipada, casa-de-banho, todos com acabamentos contemporâneos. Pequena varanda: Perfeita para momentos de lazer ou para apreciar a vista urbana. Renovação completa: Inclui melhorias nas instalações elétricas, canalizações e revestimentos, garantindo um espaço pronto a habitar. Localização privilegiada: Situado numa das zonas mais procuradas de Benfica, com proximidade a comércio local, transportes públicos e serviços essenciais. Escola à porta de casa e colégios. Comboio Benfica a 1km e autocarros à porta de casa. Este imóvel encontra-se no terceiro andar de um prédio sem elevador. Este apartamento combina praticidade com estilo moderno, sendo uma excelente oportunidade para quem deseja viver numa zona central de Lisboa. Ideal tanto para famílias como para investidores. Venha conhecer a sua futura casa! Marque a sua visita.",True,good,False,False,5235.0,{},{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/9e/4b/33/282352035.webp,3,,,,
34135687,31157,29,540000.0,"{'price': {'amount': 540000.0, 'currencySuffix': '€'}}",flat,sale,112.0,4,1,Anjos,Lisboa,Arroios,Anjos,pt,38.725437,-9.1318404,False,https://www.idealista.pt/imovel/34135687/,"Apartamento T4+1 com 112 m² de área bruta apresenta um grande potencial, especialmente para quem deseja investir em remodelação ou modernização.  Com pé direito alto e tetos trabalhados em estuque, pavimentos em madeira de tábua corrida (soalho inglês).  Composto por duas salas, três quartos, uma casa de banho, dois pequenos quartos que servem como arrumo, cozinha e uma marquise a tardoz, o apartamento possui um traçado que privilegia a circulação interna através de um amplo corredor, tradicional da época. Prédio com três pisos com um apartamento por piso, sem elevador. Localizado a dois passos da linha verde do metro com uma boa rede de transportes, situado numa zona residencial calma, com estacionamento exclusivo para moradores.    O Bairro das Colónias está situado entre três das áreas mais vibrantes de Lisboa, os Anjos, Arroios e a Graça. Bairro caracterizado por uma arquitetura Art Déco e arquitetura modernista, é conhecida pelo seu ambiente e estilo de vida descontraído proporcionando vida urbana ideal para famílias. Este apartamento oferece amplas possibilidades de intervenção para quem deseja criar um ambiente moderno sem perder a identidade original do espaço.  Venha conhecer! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amesterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais. Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário. Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.  Categoria Energética: E  ref: 31157.",True,renew,False,False,4821.0,{},{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/d8/1c/5c/281932809.webp,3,,,{'groupDescription': 'Destaque'},
33765250,216240234,15,290000.0,"{'price': {'amount': 290000.0, 'currencySuffix': '€'}}",flat,sale,72.0,2,1,"rua da Penha de França, 258",Lisboa,Penha de França,Centro,pt,38.7292616,-9.1312697,True,https://www.idealista.pt/imovel/33765250/,"Apartamento de 2 quartos, localizado na Penha de França, ma das zonas mais centrais e conceituadas de Lisboa. Este imóvel encontra-se em bom estado de conservação, tendo de área bruta privativa 72.45 m²e 59.41m² de área útil. Dispõe ainda de um generoso logradouro com 23 m².   Este imóvel encontra-se inserido num edifício dos anos 40, composto por 8 frações distribuídas por 4 pisos, estando localizado na cave do mesmo. Composto por sala, cozinha, 2 quartos, WC e um logradouro onde poderá criar o espaço de lazer ideal para receber os seus amigos ou relaxar no final de um dia de trabalho. Este apartamento beneficia de uma localização privilegiada, com mercados, escolas, comércio e serviços ao seu redor. A 5 minutos a pé da Estação do Metropolitana e a 2 km da Estação Ferroviária de Santa Apolónia. A zona é repleta de locais muito interessantes com uma acentuada presença turística. As mais relevantes são: Miradouro do Monte Agudo, Miradouro Senhora do Monte, Mercado de Sapadores. Com transportes públicos à porta, poderá explorar toda a cidade de Lisboa com facilidade e sem a necessidade de carro. Venha conhecer este imóvel e aproveite a oportunidade de viver numa das zonas mais autênticas e charmosas da capital!",False,good,False,False,4028.0,{},{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Apartamento na rua da Penha de França, 258'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/a8/68/d3/270466780.webp,,,,{'groupDescription': 'Destaque'},
34135679,Bloco B I 8,13,960000.0,"{'price': {'amount': 960000.0, 'currencySuffix': '€'}}",flat,sale,117.0,2,3,"praceta Marvila District, 1",Lisboa,Marvila,,pt,38.7429046,-9.1020391,True,https://www.idealista.pt/empreendimento/34135679/,"Apartamento T2 com 117 m² de área bruta privativa e uma varanda com 2 m², localizado no coração de Marvila, num dos bairros mais dinâmicos e em ascensão de Lisboa. Com a conclusão prevista para o final de 2027, o Marvilla Collection é um projeto pensado para quem procura um estilo de vida contemporâneo com um toque de exclusividade.  Composto por 84 apartamentos de diferentes tipologias, que variam entre lofts e estúdios até generosos T4. Os residentes poderão usufruir de uma vasta gama de amenities, incluindo uma piscina interior e exterior, um ginásio totalmente equipado, sauna e banho turco que proporcionam uma qualidade de vida superior, sem precisar de sair de casa. Além disso, o projeto inclui um amplo parque de estacionamento, garantindo total conveniência e segurança para os moradores. Os apartamentos estão equipados com acabamentos de luxo e oferecem amplos espaços, com a maioria a beneficiar de varandas e luminosidade natural que envolve os seus moradores numa experiência de conforto inigualável.  Este empreendimento único é assinado pelo conceituado Ateliê de Arquitectura Saraiva & Associados. O Marvilla Collection é pensado para se tornar um verdadeiro marco na região, alinhado com a crescente modernização e revitalização de Marvila, uma das zonas mais promissoras de Lisboa. Os futuros proprietários não encontrarão apenas um lugar para viver; mas um espaço para criar memórias, para desfrutar de um estilo de vida sofisticado e para ser parte de uma nova era na cidade. Localizado a 10 minutos de carro da estação do Oriente, a 15 minutos do aeroporto e a 20 minutos da Praça do Comércio.",True,newdevelopment,True,True,8205.0,{},{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na praceta Marvila District, 1'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/59/8f/af/275629156.webp,2,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",{'groupDescription': 'Destaque'},False
34135645,PF36630,28,3950000.0,"{'price': {'amount': 3950000.0, 'currencySuffix': '€'}}",penthouse,sale,343.0,4,4,rua Presidente Arriaga,Lisboa,Estrela,Lapa,pt,38.704303,-9.1611491,False,https://www.idealista.pt/imovel/34135645/,"Apresentamos um apartamento de rara beleza, situado no charmoso bairro da Lapa, em Lisboa. Este impressionante duplex de 4 quartos, com uma generosa área de 343 m² distribuída por dois andares, oferece um estilo de vida sofisticado, com vistas panorâmicas para o rio e um design que combina elegância, amplitude e praticidade. O piso inferior é um verdadeiro convite ao conforto, com uma ampla e luminosa sala de estar de 44,5 m², que se destaca pelo seu pé direito duplo. Ao lado, a sala de jantar de 28 m², equipada com uma aconchegante lareira e um pequeno terraço, é o cenário perfeito para momentos de convivência. A cozinha de 16 m², totalmente equipada, atende aos mais exigentes padrões de funcionalidade e estilo. Neste andar, três quartos espaçosos, incluindo uma suíte principal de 40,8 m², completam a distribuição, oferecendo total conforto e privacidade. A conveniência é ampliada com espaços adicionais como lavanderia e depósito. O piso superior oferece uma segunda suíte principal de 41,7 m² com casa de banho privativa, criando um verdadeiro retiro de luxo. A mezzanine de 53 m² é um espaço versátil, ideal para um home office, cinema em casa, ginásio ou área de lazer, proporcionando uma flexibilidade única. De lá, também se pode apreciar vistas deslumbrantes do rio, criando uma atmosfera de tranquilidade. Este apartamento está inserido num edifício nobre, totalmente remodelado, que preserva o charme histórico, enquanto oferece todas as comodidades modernas. Além disso, inclui quatro lugares de estacionamento e uma arrecadação privativa, proporcionando máxima comodidade aos seus moradores. O acesso a um jardim privado e exclusivo, é o local perfeito para relaxar ao ar livre, no coração de Lisboa. A Lapa é um dos bairros mais procurados da cidade, conhecido pelo seu ambiente residencial, vibrante e cheio de personalidade. Com uma excelente oferta de comércio, cafés, supermercados e transportes públicos, a região proporciona uma vida prática e agradável. A poucos minutos do Jardim da Estrela, um dos maiores parques da cidade, este bairro combina o melhor da vida urbana com a serenidade de espaços verdes. Este é um imóvel único, que oferece não apenas um lar, mas uma verdadeira experiência de vida em Lisboa.  Categoria Energética: E  ref: PF36630.",False,good,False,False,11516.0,{},"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Estrela, Lisboa', 'title': 'Penthouse na rua Presidente Arriaga'}",False,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/eb/09/7d/281927116.webp,3,,,{'groupDescription': 'Destaque'},
34135664,B- D 3,13,990000.0,"{'price': {'amount': 990000.0, 'currencySuffix': '€'}}",flat,sale,141.0,2,3,"praceta Marvila District, 1",Lisboa,Marvila,,pt,38.7429046,-9.1020391,True,https://www.idealista.pt/empreendimento/34135664/,"Apartamento T2 com 141 m² de área bruta privativa e uma varanda com 4 m², localizado no coração de Marvila, num dos bairros mais dinâmicos e em ascensão de Lisboa. Com a conclusão prevista para o final de 2027, o Marvilla Collection é um projeto pensado para quem procura um estilo de vida contemporâneo com um toque de exclusividade.  Composto por 84 apartamentos de diferentes tipologias, que variam entre lofts e estúdios até generosos T4. Os residentes poderão usufruir de uma vasta gama de amenities, incluindo uma piscina interior e exterior, um ginásio totalmente equipado, sauna e banho turco que proporcionam uma qualidade de vida superior, sem precisar de sair de casa. Além disso, o projeto inclui um amplo parque de estacionamento, garantindo total conveniência e segurança para os moradores. Os apartamentos estão equipados com acabamentos de luxo e oferecem amplos espaços, com a maioria a beneficiar de varandas e luminosidade natural que envolve os seus moradores numa experiência de conforto inigualável.  Este empreendimento único é assinado pelo conceituado Ateliê de Arquitectura Saraiva & Associados. O Marvilla Collection é pensado para se tornar um verdadeiro marco na região, alinhado com a crescente modernização e revitalização de Marvila, uma das zonas mais promissoras de Lisboa. Os futuros proprietários não encontrarão apenas um lugar para viver; mas um espaço para criar memórias, para desfrutar de um estilo de vida sofisticado e para ser parte de uma nova era na cidade. Localizado a 10 minutos de carro da estação do Oriente, a 15 minutos do aeroporto e a 20 minutos da Praça do Comércio.",False,newdevelopment,True,True,7021.0,{},{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Apartamento na praceta Marvila District, 1'}",True,False,False,False,{},[],False,False,https://img4.idealista.pt/blur/480_360_mq/0/id.pro.pt.image.master/43/bb/b3/275842817.webp,1,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,False
