propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,change,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,savedAd,notes,topPlus,topNewDevelopment,externalReference,newDevelopmentFinished
107447557,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/53/4d/1312898461.webp,65,4,2900.0,"{'price': {'amount': 2900.0, 'currencySuffix': '€/mes'}}",flat,rent,100.0,True,3,2,"calle de Toledo, 25",Madrid,Madrid,Centro,es,Sol,40.4138803,-3.7072807,True,https://www.idealista.com/inmueble/107447557/,"ALQUILER TEMPORAL! 1 A 11 MESES. Para entrar a vivir! Wifi y Consumos funcionando. ENTRADA INMEDIATA. TOTALMENTE EQUIPADO, Toallas, Sábanas y todos Menaje y Electrodomésticos.! Alquiler por meses! Este elegante piso de tres habitaciones ofrece una estancia inigualable para hasta cinco huéspedes. Su privilegiada ubicación en el barrio de La Latina permite disfrutar de la esencia madrileña, a pocos pasos de la Plaza Mayor, rodeado de historia, cultura y una vibrante oferta gastronómica.  El salón principal combina estilo y confort con un juego de sofás vintage, creando un ambiente acogedor ideal para el descanso. La zona de comedor, equipada con una mesa con capacidad para seis personas, invita a compartir agradables veladas. La cocina independiente está completamente equipada con electrodomésticos modernos y utensilios necesarios para preparar deliciosas comidas. El dormitorio principal dispone de una cama doble y un balcón privado con mobiliario exterior, perfecto para disfrutar de un café con vistas a la ciudad. La segunda habitación cuenta con dos camas individuales, mientras que la tercera dispone de una cama individual, proporcionando un espacio versátil y confortable para los huéspedes. El piso cuenta con dos baños completos con plato de ducha, ofreciendo funcionalidad y comodidad. Además, los balcones aportan luminosidad y permiten disfrutar del encanto urbano de Madrid desde la tranquilidad del hogar. Este piso es una opción ideal para quienes buscan una estancia única en una de las zonas más auténticas y dinámicas de la capital. BARRIO    El barrio de La Latina, perteneciente al distrito Centro de Madrid. Esta área es reconocida por su rica historia, arquitectura tradicional y una vibrante vida cultural. La Calle de Toledo, que conecta la Plaza Mayor con la Puerta de Toledo, ha sido históricamente una vía principal de acceso a la ciudad, facilitando la entrada de mercancías y víveres.  En las proximidades de la Calle de Toledo 25, se encuentran lugares emblemáticos como la Plaza de la Cebada y el Mercado de la Cebada, espacios que han sido centros de actividad comercial y social durante siglos. La zona es famosa por su animada oferta gastronómica, con numerosos bares de tapas, restaurantes tradicionales y locales de ocio que reflejan la esencia madrileña. Además, la ubicación ofrece excelentes conexiones de transporte público, incluyendo varias líneas de autobús y estaciones de metro cercanas, lo que facilita el acceso a otros puntos de la ciudad.  En resumen, La Latina combina la autenticidad del Madrid histórico con una dinámica vida cultural y social, convirtiéndolo en un lugar atractivo tanto para residentes como para visitantes. La Latina, en el centro de Madrid, una de las zonas más emblemáticas y animadas de la ciudad. Este barrio es conocido por su encanto castizo, sus calles estrechas llenas de historia y su vibrante vida social. La Latina es un punto de encuentro tanto para locales como para turistas, gracias a su rica oferta cultural y gastronómica. Gastronomía y Bares: •Taberna San Isidro  •Casa Lucio •El Viajero •Barra Leka Leka  Ocio y vida nocturna: •La Cueva de Lola  •Shôko Madrid  •Teatro La Latina  Atractivos del Barrio •El Rastro  •Plaza de la Cebada y Plaza de la Paja •Basílica de San Francisco el Grande.",True,good,False,True,,29.0,{},{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle de Toledo, 25'}",True,False,False,False,{},[],False,False,TOL25,
107780803,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/dd/d4/1323582157.webp,31,4,1782.0,"{'price': {'amount': 1782.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,2,2,calle de Leganés,Madrid,Madrid,Arganzuela,es,Delicias,40.3970782,-3.6814963,False,https://www.idealista.com/inmueble/107780803/,"ABIR HOMES SIN COMISIÓN DE AGENCIA Inmejorable situación en la mejor zona de Mendez Alvaro, a tan solo 1 minuto andando de la Avenida de Mendez Alvaro, arteria principal de la Capital. Disfrute de los privilegios de vivir en una zona residencial completamente nueva, con amplias avenidas y en el centro de la ciudad. A tan solo 8 minutos andando de la estación de Atocha, el Parque Tierno Galvan y a tan solo 15 minutos paseando del Parque del Buen Retiro o de Madrid Rio. Ubicación única para disfrutar de los mejores rincones de la capital Multitud de servicios, comercios, restaurantes, tiendas de alimentación, etc.. . Comunique con cualquier zona de la ciudad a través del Metro (acceso a las principales líneas de metro, L1 y L6), líneas de EMT, Cercanías (Estación de Puerta de Atocha y Mendez Alvaro) o vehículo particular con acceso casi inmediato a M-30. Piso espectacular de obra nueva con excelentes calidades, dispone de: 80 m², 2 habitaciones 2 baños, Terraza de 19 m², Plaza de garaje incluida en el precio además con disponibilidad de plazas para coches eléctricos, Armarios empotrados, suelos de tarima, Trastero, cocina amueblada y equipada con electrodomésticos y casa sin amueblar, calefacción individual, ventanas oscilobatientes, jardín, zona infantil, piscina, gimnasio y zona de coworking. Disfrute de promoción única, en un enclave inmejorable, con todas las calidades y comodidades que necesita. Pudiendo trabajar o reunirse en la zona comunitaria de coworking, realizar la actividad física diaria necesaria en el gimnasio y pasear por las avenidas y parques para desconectar, o por el centro de la ciudad para disfrutar de las diferentes propuestas de ocio que ofrece la capital. Las condiciones económicas para el alquiler son: - 1 mes de fianza - 2 meses de garantía adicional No pierda la oportunidad de disfrutar tanto de la vida como de su casa!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",22.0,{},{'typology': 'flat'},"{'subtitle': 'Delicias, Madrid', 'title': 'Piso en calle de Leganés'}",False,False,False,False,{},[],False,False,,
106336133,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/0c/31/1279782527.webp,40,1,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1700.0, 'priceDropValue': 200, 'priceDropPercentage': 12}}}",flat,rent,55.0,False,1,1,"paseo de la Esperanza, 57",Madrid,Madrid,Arganzuela,es,Acacias,40.398374,-3.7022461,True,https://www.idealista.com/inmueble/106336133/,"ALQUILER TEMPORAL! 1 A 11 MESES. Para entrar a vivir! Wifi y Consumos funcionando. SIN COMISIONES. ENTRADA INMEDIATA. TOTALMENTE EQUIPADO, Toallas, Sábanas y todos Menaje y Electrodomésticos.! Alquiler por meses! Te presentamos este acogedor y moderno apartamento en el distrito de Arganzuela, barrio de Acacias, disponible para alquiler temporal. Recientemente reformado, esta vivienda ofrece un espacio funcional, cómodo y bien distribuido, ideal para quienes buscan una estancia temporal en Madrid.   Al entrar, encontrarás un salón comedor luminoso y práctico, con una cocina de estilo americana integrada que está equipada con todo lo necesario para tu día a día. El salón, con sofá cama ha sido diseñado para aprovechar el espacio al máximo, ofreciendo una mesa de comedor ideal para disfrutar de las comidas de manera cómoda.   La habitación doble es amplia y cuenta con un vestidor integrado, lo que facilita el almacenamiento y organización de tus pertenencias durante tu estancia. El baño en suite, de diseño moderno, incluye un plato de ducha y acabados de calidad, ofreciendo un espacio cómodo y funcional.   Ubicado en un barrio tranquilo y bien comunicado, este apartamento tiene fácil acceso al transporte público, así como a una variedad de servicios y comercios en la zona. Es la opción perfecta para estancias temporales, tanto si viajas por trabajo como por ocio, garantizando comodidad y una ubicación estratégica en el centro de Madrid. El barrio  El barrio está ubicado en el distrito de Arganzuela de Madrid, ofrece una mezcla interesante de opciones de ocio, restaurantes, y acceso a centros comerciales, lo que lo convierte en una zona atractiva tanto para residentes como para visitantes. Ocio Madrid Río: A pocos minutos caminando, este gran parque lineal a lo largo del río Manzanares es ideal para paseos, ciclismo, y actividades al aire libre. También cuenta con áreas infantiles y zonas deportivas.  Matadero Madrid: Un espacio cultural multidisciplinario ubicado en un antiguo matadero, que ofrece exposiciones de arte contemporáneo, teatro, cine, talleres y actividades. Es un lugar vibrante que atrae a personas interesadas en la cultura y el arte.  Parque de la Arganzuela: Este parque, que forma parte de Madrid Río, es un espacio verde perfecto para relajarse o hacer deporte, con fuentes, áreas de picnic y zonas para niños.  Restaurantes y Bares La zona cuenta con una oferta gastronómica variada, desde restaurantes tradicionales hasta opciones más modernas: La Pequeña Grana: Un restaurante especializado en comida tradicional española, ubicado muy cerca. Ofrece platos caseros y tapas en un ambiente acogedor.  Bodegas Rosell: Un clásico bar de tapas y vinos, conocido por su carta de vinos españoles y platos tradicionales como croquetas, jamón ibérico y rabo de toro. Está ubicado en la calle General Lacy, a unos 10-15 minutos a pie.  Casa Dani: Otro restaurante local famoso por su comida casera y menús del día. Ofrece una buena relación calidad-precio, y su tortilla es uno de sus platos más conocidos.  Mercado de Santa María de la Cabeza: A unos minutos a pie, este mercado ofrece productos frescos, así como pequeños puestos de comida y tapas para disfrutar de una comida rápida o comprar ingredientes locales.     El barrio está bien conectado con el resto de Madrid gracias a su proximidad a estaciones de metro y cercanías: Metro Acacias (Línea 5) y Pirámides (Línea 5 y Cercanías), que permiten un acceso rápido tanto al centro de Madrid como a otras áreas. En resumen, el entorno de Paseo de la Esperanza 57 ofrece una vida cómoda y tranquila con una buena mezcla de opciones de ocio, gastronomía y servicios. La cercanía a Madrid Río y a centros comerciales como Plaza Río 2 hacen que la zona sea din.",True,good,False,True,,27.0,{},{'typology': 'flat'},"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en paseo de la Esperanza, 57'}",True,False,False,False,{},[],False,False,PES57,
106059440,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/61/0e/1271261755.webp,40,2,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2300.0, 'priceDropValue': 550, 'priceDropPercentage': 24}}}",flat,rent,80.0,False,3,2,"calle de Villafuerte, 27",Madrid,Madrid,Villaverde,es,Los Rosales,40.3551725,-3.689854,True,https://www.idealista.com/inmueble/106059440/,"ALQUILER TEMPORAL! 1 A 11 MESES. Para entrar a vivir! Wifi y Consumos funcionando. SIN COMISIONES. ENTRADA INMEDIATA. TOTALMENTE EQUIPADO, Toallas, Sábanas y todos Menaje y Electrodomésticos.! Alquiler por meses! Bienvenida a esta una vivienda moderna y bien equipada, ideal para familias o profesionales que buscan un espacio cómodo y funcional. Esta propiedad será un hogar perfecto para disfrutar de una vida tranquila y agradable. La vivienda cuenta con tres dormitorios espaciosos, cada uno diseñado para ofrecer un ambiente acogedor y privado. Los dormitorios están equipados con armarios, proporcionando un amplio espacio de almacenamiento. El salón es el corazón de esta vivienda, un espacio luminoso y acogedor que invita a la convivencia. Equipado con un cómodo sofá cama, es perfecto para recibir visitas o para disfrutar de una noche de películas. Además, cuenta con una TV de pantalla plana y conexión a Internet de alta velocidad, asegurando que siempre esté conectado y entretenido. El aire acondicionado en esta área garantiza un ambiente fresco y agradable durante los meses más cálidos. La cocina, integrada al salón equipada con electrodomésticos que facilita la preparación de comidas, suficiente espacio de almacenamiento, para cocinar y compartir. La vivienda dispone de dos baños completos, diseñados con un enfoque en la funcionalidad y el confort.  Para garantizar su bienestar, la vivienda cuenta con aire acondicionado tanto en el salón como en uno de los dormitorios. Esto le permitirá disfrutar de un ambiente fresco y agradable durante todo el año, sin importar las condiciones climáticas exteriores.  Además de sus características internas, esta vivienda se encuentra en una ubicación estratégica que ofrece fácil acceso a servicios, transporte público y áreas recreativas. La cercanía a escuelas, supermercados y parques hace que esta propiedad sea ideal para familias. El barrio de Villaverde, es una zona residencial ubicada en el sur de Madrid que ofrece una interesante combinación de características urbanas y opciones de ocio para sus residentes. El área en la que se encuentra la vivienda se caracteriza por ser un barrio tranquilo y bien comunicado. Cuenta con varias líneas de autobús y la estación de Cercanías de Puente Alcocer, lo que facilita el desplazamiento hacia el centro de Madrid y otras zonas de la ciudad. En cuanto a opciones de ocio y esparcimiento, el barrio dispone de varios parques y zonas verdes cercanas. Destaca el Parque de la Dehesa Boyal, un amplio espacio verde ideal para pasear, hacer deporte o disfrutar de actividades al aire libre. Este parque cuenta con áreas de juegos infantiles, zonas deportivas y un área canina. Para los amantes de la gastronomía, Villaverde ofrece una variedad de restaurantes y bares tradicionales donde se puede degustar la cocina española. Aunque no es una zona conocida por su vida nocturna intensa, sí que cuenta con algunos locales donde tomar algo por la noche en un ambiente tranquilo y familiar. En el aspecto cultural, el barrio cuenta con la Biblioteca Pública María Moliner, que ofrece una amplia selección de libros y organiza actividades culturales regularmente. Además, a poca distancia se encuentra La Nave, un espacio de innovación y eventos que alberga exposiciones, conferencias y actividades culturales diversas a lo largo del año. Para las compras diarias, el barrio dispone de pequeños comercios locales y supermercados. Además, no muy lejos se encuentra el Centro Comercial Los Ángeles, que ofrece una mayor variedad de tiendas y opciones de entretenimiento. En cuanto a instalaciones deportivas, el Polideportivo Raúl González está relativamente cerca, ofreciendo diversas opciones para practicar deporte.",True,good,False,True,,22.0,{},{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso en calle de Villafuerte, 27'}",True,False,False,False,{},[],False,False,VIL27,
107780538,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/c3/95/1323577162.webp,10,4,2450.0,"{'price': {'amount': 2450.0, 'currencySuffix': '€/mes'}}",flat,rent,120.0,True,2,2,Barrio Ciudad Jardín,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4459849,-3.6729296,False,https://www.idealista.com/inmueble/107780538/,"Precioso piso amueblado en alquiler en Ciudad Jardín Se alquila preciosa casa de 120 m², con un diseño acogedor y funcional. Distribución: -Dormitorio principal con baño completo en suite y dos amplios armarios empotrados vestidos. -Dormitorio individual, con un segundo baño completo justo enfrente y armario empotrado. -Cocina independiente con ventana y cuarto de lavandería separado. Lo más especial de esta casa es su amplio y luminoso salón de 60 m², un espacio diáfano que integra zona de estar, comedor y estudio, ideal para disfrutar del confort y la amplitud. Ubicada en una comunidad tranquila, con solo dos vecinos por planta, la vivienda está en una 4ª planta, lo que la mantiene alejada de ruidos y le aporta mayor privacidad. Además, el edificio cuenta con dos ascensores para mayor comodidad. Ubicación inmejorable en Ciudad Jardín, con excelente comunicación y todos los servicios a mano: -Parque de Berlín a 5 min a pie. -Calle López de Hoyos a 2 min a pie. -Auditorio Nacional de Música (Príncipe de Vergara) a 5 min a pie. -Varias líneas de metro y autobús con conexión rápida a toda la ciudad. Totalmente equipada y amueblada con un estilo moderno y acogedor. Una oportunidad única para vivir en una de las zonas más tranquilas y bien comunicadas de Madrid.",False,good,False,True,,20.0,{},{'typology': 'flat'},"{'subtitle': 'Ciudad Jardín, Madrid', 'title': 'Piso'}",False,False,False,False,{},[],False,False,,
107780571,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/05/64/1323577240.webp,20,3,4100.0,"{'price': {'amount': 4100.0, 'currencySuffix': '€/mes'}}",flat,rent,101.0,True,2,2,calle de Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4288042,-3.6856281,False,https://www.idealista.com/inmueble/107780571/,"ALQUILER DE PISO DE LUJO EN CALLE DE CLAUDIO COELLO, RECOLETOS, MADRID Precio: 4.100 €/mes Superficie: 101 m² Habitaciones: 2 Baños: 2 Planta: 3ª exterior con ascensor Piso de lujo en el exclusivo barrio de Salamanca, recién reformado por el estudio Sáenz de Oiza con acabados de alta gama y diseño moderno. Ubicado en la tercera planta de un edificio con ascensor, es una vivienda elegante, funcional y silenciosa. Distribución y Características: 101 m² con salón-comedor, cocina integrada y terraza. 2 habitaciones con armarios empotrados. 2 baños modernos con materiales premium. Amueblado con mobiliario exclusivo. Cocina equipada con electrodomésticos Bosch de alta gama. Aire acondicionado en todas las estancias. Ubicación Inmejorable: En pleno corazón de Madrid, rodeado de tiendas de lujo, restaurantes y todos los servicios. Excelente conexión con transporte público y cerca del Parque del Retiro. Para más información o concertar una visita, contacta con nosotros. Lujo, elegancia y distinción en Madrid. Encuentra la propiedad perfecta con un asesoramiento premium y personalizado.",False,good,False,True,,41.0,{},{'typology': 'flat'},"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en calle de Claudio Coello'}",True,False,False,False,{},[],False,False,2053,
107780586,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/eb/ec/1323577231.webp,23,bj,2100.0,"{'price': {'amount': 2100.0, 'currencySuffix': '€/mes'}}",flat,rent,90.0,True,3,1,calle de las Gardenias,Madrid,Madrid,Tetuán,es,Valdeacederas,40.4637971,-3.7069444,False,https://www.idealista.com/inmueble/107780586/,"CONTACTAR CON LA EXTENSIÓN Nº1 La zona de Calle Gardenia 6, Tetuán, es un área vibrante y bien comunicada de Madrid, conocida por su diversidad cultural, su mezcla de comercios tradicionales y modernos, y su proximidad a importantes zonas comerciales y de negocios. El área cuenta con una excelente red de transporte público. La estación de metro Tetuán (Línea 1) está a pocos minutos caminando, con conexión directa a Sol y Atocha. También hay varias líneas de autobús que permiten moverse con facilidad. Exclusivo edificio de diseño para alquiler, con viviendas de 3 dormitorios, modernas y muy luminosas  - Vivienda amueblada - Tres dormitorio con armario empotrado - Cocina equipada  La finca no cuenta con ascensor. La zona está en pleno crecimiento, Ventilla, a un paso de las cinco torres y de los hospitales La Paz y Ramón y Cajal.  (Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. ).",False,good,False,False,,23.0,{},{'typology': 'flat'},"{'subtitle': 'Valdeacederas, Madrid', 'title': 'Piso en calle de las Gardenias'}",False,False,False,False,{},[],False,False,BFU-A77,
107780577,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/b1/c1/1323576993.webp,18,9,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes'}}",flat,rent,63.0,True,2,1,avenida de Burgos,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4951606,-3.666649,False,https://www.idealista.com/inmueble/107780577/,"Alquiler de Piso en Avenida de Burgos – Castilla, Madrid� Ubicación privilegiada, en un barrio con todos los servicios, colegios y comercios. Excelentes conexiones: autobuses en la puerta y metro (Línea 1) a solo 50 metros. � Precio: 1.800 €/mes � Superficie: 63 m² construidos (60 m² útiles) � Habitaciones: 2 (con armarios empotrados) � Baños: 1 � Planta: 9ª exterior � Características destacadas:  Piso recién reformado, moderno y funcional  Salón con cocina integrada, amplio y luminoso  Cuarto de la colada y pasillo con armario adicional  Aire acondicionado y calefacción individual de gas natural  Magníficas vistas y mucha luz natural gracias a su orientación oeste  Edificio con ascensor, portero físico, piscina y zonas verdes  Garaje opcional � Ideal para quienes buscan confort, luz y una excelente ubicación. � ¡Contáctanos para más información o para agendar una visita! Lujo, elegancia y distinción en Madrid. Encuentra la propiedad perfecta con un asesoramiento premium y personalizado.",False,good,False,True,,29.0,{},{'typology': 'flat'},"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en avenida de Burgos'}",False,False,False,False,{},[],False,False,2054,
103905445,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/ac/b7/1203792917.webp,12,4,1600.0,"{'price': {'amount': 1600.0, 'currencySuffix': '€/mes'}}",flat,rent,77.0,True,1,1,Barrio Palacio,Madrid,Madrid,Centro,es,Palacio,40.412489,-3.7138988,False,https://www.idealista.com/inmueble/103905445/,"Piso de 77 m2 construidos, 69 m2 útiles, exterior con vistas impresionantes a Las Vistillas. Salón – comedor con amplia cocina integrada y equipada, dormitorio con buen armario y baño con ducha y ventana. Calefacción y agua caliente individuales por gas. Aire acondicionado en el salón y ventilador de techo en el dormitorio. Suelos de tarima. Pintura lisa y aislamiento térmico y acústico en las paredes perimetrales. Ascensor.",False,good,False,True,,21.0,{},{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso'}",False,False,False,False,{},[],False,False,,
107780180,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/ca/65/1323568762.webp,7,bj,1290.0,"{'price': {'amount': 1290.0, 'currencySuffix': '€/mes'}}",flat,rent,87.0,True,3,1,calle de Arroyo de Fontarrón,Madrid,Madrid,Moratalaz,es,Pavones,40.3959621,-3.6349042,False,https://www.idealista.com/inmueble/107780180/,"ESPLÉNDIDO PISO MUY LUMINOSO RECIÉN REFORMADO Y GARAJE INCLUIDO El piso se encuentra en la planta baja exterior sin ascensor. Cuenta con un amplio salón luminoso, con 3 habitaciones, 1 baño, cocina completamente equipada, garaje incluido. PISO AMUEBLADO. Excelente ubicación en la zona de Moratalaz, cerca al metro Pavones. Asimismo, varias paradas de buses cercanas. Rodeado de zonas de comercio, centros médicos, centro de formación, centros financieros, centros deportivos y parques. BLACK PANTHER PROPERTIES Somos una compañía joven con una visión moderna y creativa en el sector inmobiliario. Nuestra pasión por el servicio, ética profesional y transparencia, son nuestros pilares para brindar la más alta calidad de servicio enfocándonos en las necesidades de cada uno de nuestros clientes, acompañándolos en todo el proceso y construyendo relaciones exitosas a largo plazo. Contamos con una amplia red de contactos nacionales e internacionales, lo que nos permite diferenciarnos en rapidez y eficiencia en cada una de nuestras transacciones, garantizando la mejor experiencia para nuestros clientes. ¿Buscas un lugar moderno y acogedor para vivir? En BLACK PANTHER PROPERTIES te ofrecemos una amplia gama de propiedades con estilo y personalidad. Déjanos ser parte de esta búsqueda contigo y juntos encontraremos la casa de tus sueños. ¡CONTÁCTANOS HOY MISMO!",False,renew,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",15.0,{},{'typology': 'flat'},"{'subtitle': 'Pavones, Madrid', 'title': 'Piso en calle de Arroyo de Fontarrón'}",False,False,False,False,{},[],False,False,,
107780399,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/25/3f/1323573211.webp,16,bj,2000.0,"{'price': {'amount': 2000.0, 'currencySuffix': '€/mes'}}",flat,rent,103.0,False,2,2,calle de Vicente Blasco Ibáñez,Madrid,Madrid,Hortaleza,es,Sanchinarro,40.4947842,-3.654685,False,https://www.idealista.com/inmueble/107780399/,"601 Presentamos este exclusivo apartamento en la vibrante zona de Sanchinarro, ideal para quienes buscan comodidad, diseño y calidad en cada rincón. Con una superficie total de 125 m² (97 m² útiles), esta propiedad cuenta con una espaciosa terraza de 20 m², perfecta para disfrutar de momentos al aire libre. El interior está amueblado con muebles de diseño de Joan Lao, que aportan un toque de elegancia y funcionalidad. La cocina está completamente equipada con electrodomésticos de última generación, lo que asegura que tu día a día sea tan práctico como sofisticado. El apartamento incluye una plaza de garaje y un trastero, ofreciendo un plus de comodidad para tu almacenamiento y movilidad. Características: -125 m² totales (97 m² útiles) -Terraza de 20 m² -Mobiliario de diseño exclusivo (Joan Lao) -Cocina equipada con electrodomésticos de alta gama -Garaje y trastero incluidos Sanchinarro es una de las zonas más demandadas de Madrid, conocida por su tranquilidad y excelente conexión con el resto de la ciudad. En sus alrededores encontrarás una amplia oferta de servicios como supermercados, centros educativos, gimnasios y restaurantes. Además, la proximidad al transporte público y las principales vías de acceso a Madrid hacen que moverse por la ciudad sea muy sencillo. Este apartamento es la combinación perfecta entre diseño, comodidad y ubicación. ¡Contáctanos para más información y visita!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",19.0,{},{'typology': 'flat'},"{'subtitle': 'Sanchinarro, Madrid', 'title': 'Piso en calle de Vicente Blasco Ibáñez'}",False,False,False,False,{},[],False,False,0096-01058,
107780294,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/14/39/1323572274.webp,22,3,2800.0,"{'price': {'amount': 2800.0, 'currencySuffix': '€/mes'}}",flat,rent,101.0,True,2,3,calle de Sánchez Pacheco,Madrid,Madrid,Chamartín,es,Ciudad Jardín,40.4482184,-3.6759352,False,https://www.idealista.com/inmueble/107780294/,"Este encantador dúplex destaca por su luminosidad y diseño funcional. Cuenta con dos habitaciones dobles, una de ellas con baño en suite, ofreciendo privacidad y comodidad. Además, dispone de otro baño completo y un aseo adicional. El amplio salón, inundado de luz natural, incluye una zona de comedor con capacidad para seis personas y está equipado con una Smart TV. La cocina independiente viene completamente equipada con electrodomésticos modernos. Un pequeño balcón añade un toque especial, permitiendo disfrutar del aire libre desde la comodidad del hogar. Transporte público cercano: La ubicación del dúplex ofrece excelentes conexiones de transporte: Metro: La estación más cercana es Prosperidad (Línea 4), a solo 3 minutos a pie.  Belbex Autobuses: Varias líneas de autobús tienen paradas en las inmediaciones, incluyendo las líneas 9, 73 y 281.  Moovit Tren de cercanías: Las líneas C2, C7 y C10 de Cercanías Madrid tienen paradas cercanas, facilitando el acceso a otras zonas de la ciudad y alrededores.  Moovit Zonas de ocio, culturales y parques cercanos: La zona ofrece diversas opciones de entretenimiento y cultura: Auditorio Nacional de Música: Ubicado a pocos minutos, es el principal centro de conciertos de música clásica en Madrid, ofreciendo una programación variada durante todo el año. Restaurantes y bares: En las cercanías se encuentran establecimientos como Terraza Lobbo y El Sur, conocidos por su excelente gastronomía y ambiente acogedor.  Yelp Parque de Berlín: A una distancia razonable, este parque es ideal para paseos, actividades al aire libre y cuenta con áreas de juego para niños. Este dúplex no solo ofrece un espacio cómodo y moderno para vivir, sino que también se encuentra en una ubicación privilegiada con acceso fácil a transporte público, zonas de ocio, cultura y áreas verdes.",False,good,False,True,,28.0,{},{'typology': 'flat'},"{'subtitle': 'Ciudad Jardín, Madrid', 'title': 'Piso en calle de Sánchez Pacheco'}",False,False,False,False,{},[],False,False,1644,
107780288,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/17/fa/1323570717.webp,18,1,2700.0,"{'price': {'amount': 2700.0, 'currencySuffix': '€/mes'}}",flat,rent,105.0,True,3,2,paseo de La Habana,Madrid,Madrid,Chamartín,es,Bernabéu-Hispanoamérica,40.458595,-3.6826107,False,https://www.idealista.com/inmueble/107780288/,"DIZA Consultores presenta esta vivienda con muy buena distribución pensada para la comodidad y el almacenamiento, este hogar destaca por su luminosidad en cada estancia y una ubicación privilegiada.  Cuenta con tres dormitorios, todos con armarios empotrados. El dormitorio principal con baño en suite, garantizando mayor privacidad. Consta de amplios armarios en el pasillo, ideales para optimizar el espacio. Cocina independiente, completamente amueblada y equipada, lista para su uso. Comunica con el salón espacioso y luminoso con acceso a una terraza muy acogedora, perfecta para desconectar o disfrutar al aire libre. La plaza de garaje y trastero incluidos, un gran valor añadido en esta zona de Madrid. La vivienda se encuentra sin amueblar, ideal para personalizarla a tu gusto. Este piso ofrece tranquilidad y calidad de vida, con todos los servicios a tu alcance: comercios, colegios, transporte público y excelentes conexiones con el centro de la ciudad. Si quieres conocer más inmuebles como este entra en dizaconsultores. com Convertimos sueños en hogares.",False,good,False,True,,26.0,{},{'typology': 'flat'},"{'subtitle': 'Bernabéu-Hispanoamérica, Madrid', 'title': 'Piso en paseo de La Habana'}",False,False,False,False,{},[],False,False,ALQDPHB42,
